"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025年23週(06月02日～06月08日)","2025年06月11日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","1415","0.37","590","0.25","1690","0.72","7684","3.26","15247","6.47","1100","0.47","444","0.19","5370","2.28","800","0.34","447","0.19","230","0.10","29","0.04","635","0.91","14","0.03","22","0.05","243","0.51","2","0.00","70","0.15","3544","0.92"
"北海道","19","0.11","33","0.32","83","0.81","447","4.38","482","4.73","74","0.73","17","0.17","398","3.90","21","0.21","4","0.04","9","0.09","-","-","2","0.07","-","-","1","0.04","6","0.26","-","-","-","-","124","0.74"
"青森県","16","0.31","7","0.21","13","0.38","44","1.29","119","3.50","30","0.88","1","0.03","35","1.03","11","0.32","-","-","2","0.06","-","-","2","0.20","2","0.33","-","-","16","2.67","-","-","-","-","23","0.44"
"岩手県","26","0.62","10","0.37","24","0.89","85","3.15","188","6.96","17","0.63","5","0.19","48","1.78","14","0.52","1","0.04","1","0.04","-","-","10","0.71","-","-","1","0.05","6","0.32","-","-","-","-","34","0.81"
"宮城県","12","0.22","17","0.57","28","0.93","99","3.30","138","4.60","19","0.63","3","0.10","114","3.80","10","0.33","-","-","1","0.03","-","-","5","0.42","-","-","-","-","8","0.80","-","-","1","0.10","39","0.72"
"秋田県","4","0.16","-","-","8","0.62","30","2.31","49","3.77","4","0.31","-","-","49","3.77","5","0.38","-","-","-","-","1","0.14","2","0.29","-","-","-","-","24","3.00","-","-","-","-","24","0.96"
"山形県","21","0.54","17","0.65","18","0.69","75","2.88","134","5.15","15","0.58","4","0.15","166","6.38","11","0.42","2","0.08","2","0.08","-","-","-","-","-","-","2","0.20","4","0.40","-","-","-","-","16","0.41"
"福島県","6","0.13","10","0.36","23","0.82","81","2.89","144","5.14","20","0.71","3","0.11","108","3.86","8","0.29","1","0.04","3","0.11","-","-","30","2.31","-","-","-","-","1","0.14","-","-","-","-","35","0.73"
"茨城県","11","0.16","6","0.16","16","0.42","251","6.61","211","5.55","14","0.37","7","0.18","144","3.79","7","0.18","5","0.13","7","0.18","-","-","53","3.12","-","-","-","-","5","0.38","-","-","-","-","84","1.24"
"栃木県","6","0.13","4","0.15","6","0.22","152","5.63","78","2.89","21","0.78","3","0.11","194","7.19","15","0.56","2","0.07","3","0.11","-","-","18","1.50","1","0.14","1","0.14","2","0.29","-","-","-","-","32","0.68"
"群馬県","7","0.16","-","-","18","0.72","65","2.60","204","8.16","6","0.24","3","0.12","168","6.72","9","0.36","1","0.04","3","0.12","-","-","14","1.00","-","-","-","-","6","0.67","-","-","-","-","19","0.42"
"埼玉県","35","0.20","25","0.23","98","0.89","624","5.67","782","7.11","127","1.15","24","0.22","342","3.11","44","0.40","6","0.05","15","0.14","5","0.12","25","0.58","-","-","1","0.08","6","0.50","-","-","3","0.25","223","1.28"
"千葉県","43","0.23","14","0.12","58","0.49","470","3.98","584","4.95","45","0.38","10","0.08","246","2.08","23","0.19","7","0.06","16","0.14","1","0.03","59","1.69","1","0.11","2","0.22","-","-","-","-","-","-","233","1.27"
"東京都","84","0.20","33","0.13","137","0.52","1164","4.43","1783","6.78","183","0.70","44","0.17","219","0.83","86","0.33","34","0.13","19","0.07","1","0.03","19","0.49","-","-","1","0.04","5","0.20","1","0.04","2","0.08","392","0.94"
"神奈川県","91","0.38","41","0.28","67","0.47","517","3.59","784","5.44","154","1.07","10","0.07","244","1.69","66","0.46","7","0.05","22","0.15","2","0.04","80","1.57","1","0.08","1","0.08","5","0.42","-","-","-","-","257","1.07"
"新潟県","6","0.11","21","0.70","33","1.10","84","2.80","110","3.67","16","0.53","1","0.03","105","3.50","15","0.50","-","-","2","0.07","-","-","10","1.00","-","-","-","-","3","0.23","-","-","1","0.08","61","1.11"
"富山県","2","0.04","2","0.07","13","0.45","145","5.00","169","5.83","27","0.93","2","0.07","136","4.69","8","0.28","5","0.17","3","0.10","6","0.86","-","-","-","-","-","-","3","0.60","-","-","-","-","30","0.63"
"石川県","-","-","1","0.04","21","0.75","66","2.36","271","9.68","3","0.11","-","-","122","4.36","5","0.18","3","0.11","2","0.07","2","0.29","13","1.86","-","-","-","-","-","-","-","-","3","0.60","38","0.81"
"福井県","1","0.03","5","0.20","27","1.08","46","1.84","215","8.60","1","0.04","2","0.08","48","1.92","2","0.08","3","0.12","1","0.04","-","-","-","-","-","-","-","-","12","2.00","-","-","3","0.50","18","0.46"
"山梨県","31","0.89","-","-","4","0.19","38","1.81","55","2.62","4","0.19","1","0.05","59","2.81","4","0.19","1","0.05","2","0.10","-","-","11","1.22","1","0.10","2","0.20","-","-","-","-","-","-","27","0.77"
"長野県","34","0.42","5","0.10","9","0.18","148","2.90","403","7.90","19","0.37","3","0.06","238","4.67","12","0.24","3","0.06","4","0.08","-","-","24","2.40","1","0.08","1","0.08","2","0.17","-","-","2","0.17","94","1.16"
"岐阜県","-","-","3","0.11","18","0.67","51","1.89","305","11.30","5","0.19","-","-","45","1.67","6","0.22","3","0.11","4","0.15","1","0.09","-","-","-","-","-","-","5","1.00","-","-","1","0.20","33","0.73"
"静岡県","29","0.21","28","0.31","45","0.51","162","1.82","435","4.89","24","0.27","19","0.21","288","3.24","23","0.26","2","0.02","8","0.09","-","-","4","0.18","-","-","1","0.10","1","0.10","-","-","-","-","100","0.72"
"愛知県","16","0.10","9","0.09","57","0.56","178","1.76","635","6.29","25","0.25","18","0.18","122","1.21","30","0.30","7","0.07","17","0.17","1","0.03","24","0.69","-","-","-","-","13","0.87","-","-","2","0.13","171","1.05"
"三重県","10","0.14","14","0.33","36","0.84","116","2.70","208","4.84","4","0.09","16","0.37","146","3.40","11","0.26","3","0.07","3","0.07","-","-","3","0.25","-","-","-","-","7","0.78","1","0.11","1","0.11","44","0.64"
"滋賀県","12","0.21","4","0.11","11","0.31","84","2.40","211","6.03","11","0.31","9","0.26","60","1.71","6","0.17","5","0.14","4","0.11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","40","0.69"
"京都府","28","0.42","5","0.13","48","1.20","143","3.58","295","7.38","18","0.45","3","0.08","105","2.63","14","0.35","9","0.23","8","0.20","-","-","9","0.50","-","-","-","-","8","1.14","-","-","1","0.14","100","1.49"
"大阪府","71","0.24","41","0.22","201","1.08","412","2.22","1263","6.79","40","0.22","62","0.33","398","2.14","64","0.34","40","0.22","8","0.04","4","0.08","19","0.37","1","0.06","4","0.22","1","0.06","-","-","11","0.61","262","0.90"
"兵庫県","69","0.42","24","0.23","102","0.97","224","2.13","895","8.52","27","0.26","25","0.24","197","1.88","33","0.31","20","0.19","12","0.11","-","-","24","0.69","3","0.21","1","0.07","7","0.50","-","-","2","0.14","127","0.77"
