"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026年18週(04月27日～05月03日)","2026年05月08日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","1500","0.41","982","0.44","745","0.33","7214","3.21","11088","4.94","849","0.38","858","0.38","157","0.07","742","0.33","207","0.09","95","0.04","6","0.01","258","0.38","9","0.02","22","0.05","85","0.18","11","0.02","37","0.08","2170","0.59"
"北海道","214","1.30","22","0.22","44","0.44","527","5.32","402","4.06","63","0.64","1","0.01","10","0.10","18","0.18","3","0.03","-","-","-","-","1","0.03","-","-","-","-","3","0.13","3","0.13","5","0.22","70","0.43"
"青森県","35","0.69","14","0.41","11","0.32","104","3.06","109","3.21","5","0.15","-","-","-","-","14","0.41","-","-","1","0.03","-","-","-","-","-","-","-","-","4","0.67","-","-","1","0.17","48","0.94"
"岩手県","37","0.88","13","0.48","10","0.37","129","4.78","184","6.81","8","0.30","3","0.11","5","0.19","9","0.33","2","0.07","1","0.04","-","-","6","0.43","-","-","1","0.05","5","0.26","-","-","6","0.32","88","2.10"
"宮城県","18","0.33","8","0.26","6","0.19","70","2.26","129","4.16","16","0.52","-","-","2","0.06","6","0.19","-","-","-","-","-","-","8","0.67","1","0.10","1","0.10","-","-","-","-","-","-","98","1.78"
"秋田県","18","0.72","3","0.23","3","0.23","23","1.77","54","4.15","6","0.46","2","0.15","4","0.31","3","0.23","-","-","1","0.08","1","0.14","2","0.29","-","-","-","-","-","-","-","-","-","-","53","2.12"
"山形県","99","2.54","36","1.38","9","0.35","131","5.04","92","3.54","7","0.27","-","-","2","0.08","7","0.27","-","-","-","-","-","-","2","0.25","-","-","-","-","-","-","-","-","-","-","30","0.77"
"福島県","32","0.67","7","0.25","2","0.07","77","2.75","135","4.82","16","0.57","1","0.04","-","-","13","0.46","-","-","4","0.14","-","-","2","0.15","-","-","1","0.14","1","0.14","-","-","-","-","61","1.27"
"茨城県","16","0.24","13","0.35","7","0.19","251","6.78","183","4.95","8","0.22","3","0.08","-","-","9","0.24","-","-","-","-","-","-","13","0.76","-","-","-","-","4","0.31","-","-","1","0.08","57","0.85"
"栃木県","9","0.19","17","0.63","2","0.07","90","3.33","58","2.15","3","0.11","1","0.04","-","-","9","0.33","-","-","1","0.04","-","-","6","0.50","-","-","-","-","-","-","-","-","1","0.14","26","0.55"
"群馬県","12","0.27","10","0.40","10","0.40","115","4.60","180","7.20","10","0.40","1","0.04","-","-","11","0.44","-","-","1","0.04","-","-","5","0.50","-","-","-","-","5","0.56","-","-","-","-","30","0.67"
"埼玉県","41","0.24","48","0.44","29","0.27","375","3.47","508","4.70","56","0.52","25","0.23","1","0.01","48","0.44","5","0.05","10","0.09","2","0.05","12","0.29","-","-","1","0.08","4","0.33","-","-","-","-","153","0.91"
"千葉県","40","0.24","26","0.25","21","0.20","287","2.73","348","3.31","33","0.31","6","0.06","2","0.02","27","0.26","2","0.02","6","0.06","-","-","15","0.56","-","-","-","-","-","-","1","0.11","-","-","157","0.94"
"東京都","88","0.22","53","0.21","46","0.18","496","1.92","1328","5.15","94","0.36","34","0.13","8","0.03","86","0.33","7","0.03","14","0.05","-","-","16","0.41","-","-","-","-","3","0.12","1","0.04","4","0.16","141","0.35"
"神奈川県","52","0.22","40","0.29","19","0.14","381","2.72","576","4.11","47","0.34","3","0.02","4","0.03","53","0.38","2","0.01","13","0.09","-","-","36","0.84","1","0.08","2","0.17","2","0.17","-","-","-","-","104","0.44"
"新潟県","30","0.55","11","0.37","5","0.17","172","5.73","152","5.07","15","0.50","5","0.17","13","0.43","7","0.23","1","0.03","-","-","2","0.20","13","1.30","2","0.15","-","-","4","0.31","1","0.08","-","-","46","0.84"
"富山県","40","0.83","13","0.45","10","0.34","137","4.72","240","8.28","13","0.45","19","0.66","3","0.10","10","0.34","2","0.07","1","0.03","-","-","2","0.29","-","-","-","-","1","0.20","-","-","-","-","19","0.40"
"石川県","37","0.79","9","0.32","10","0.36","172","6.14","236","8.43","15","0.54","26","0.93","-","-","3","0.11","4","0.14","1","0.04","-","-","3","0.43","-","-","-","-","-","-","1","0.20","-","-","25","0.53"
