"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025年49週(12月01日～12月07日)","2025年12月10日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","148314","38.51","1342","0.57","683","0.29","6024","2.57","9876","4.21","792","0.34","193","0.08","1436","0.61","514","0.22","60","0.03","105","0.04","5","0.01","457","0.66","2","0.00","17","0.04","566","1.18","4","0.01","7","0.01","4835","1.26"
"北海道","4856","29.08","138","1.37","43","0.43","391","3.87","271","2.68","67","0.66","31","0.31","44","0.44","14","0.14","1","0.01","2","0.02","-","-","6","0.21","-","-","-","-","64","2.78","-","-","-","-","563","3.37"
"青森県","1833","35.25","15","0.44","9","0.26","21","0.62","67","1.97","17","0.50","2","0.06","2","0.06","6","0.18","4","0.12","-","-","-","-","2","0.22","-","-","-","-","6","1.00","-","-","-","-","82","1.58"
"岩手県","1606","38.24","6","0.22","2","0.07","80","2.96","179","6.63","17","0.63","1","0.04","46","1.70","8","0.30","1","0.04","3","0.11","-","-","3","0.21","-","-","-","-","11","0.58","-","-","-","-","85","2.02"
"宮城県","1665","30.27","7","0.23","5","0.16","86","2.77","102","3.29","7","0.23","-","-","15","0.48","8","0.26","1","0.03","4","0.13","-","-","10","0.83","-","-","1","0.10","18","1.80","-","-","-","-","103","1.87"
"秋田県","517","20.68","4","0.31","6","0.46","26","2.00","33","2.54","5","0.38","1","0.08","11","0.85","4","0.31","1","0.08","-","-","1","0.14","3","0.43","-","-","-","-","25","3.13","-","-","-","-","49","1.96"
"山形県","1591","40.79","30","1.15","17","0.65","110","4.23","84","3.23","15","0.58","-","-","26","1.00","6","0.23","-","-","-","-","-","-","2","0.25","-","-","1","0.10","14","1.40","-","-","-","-","56","1.44"
