"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025年50週(12月08日～12月14日)","2025年12月17日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","142434","36.96","1366","0.58","706","0.30","6446","2.75","11091","4.73","886","0.38","157","0.07","1365","0.58","488","0.21","53","0.02","76","0.03","7","0.01","452","0.65","4","0.01","13","0.03","410","0.85","5","0.01","5","0.01","4653","1.21"
"北海道","3882","23.25","161","1.59","35","0.35","446","4.42","266","2.63","62","0.61","30","0.30","51","0.50","13","0.13","1","0.01","2","0.02","-","-","9","0.32","-","-","2","0.09","53","2.30","-","-","1","0.04","597","3.57"
"青森県","1246","23.96","17","0.50","7","0.21","43","1.26","67","1.97","11","0.32","1","0.03","7","0.21","4","0.12","4","0.12","1","0.03","-","-","-","-","-","-","-","-","7","1.17","-","-","-","-","73","1.40"
"岩手県","1002","23.86","7","0.26","6","0.22","75","2.78","186","6.89","10","0.37","-","-","35","1.30","5","0.19","-","-","-","-","-","-","4","0.29","-","-","-","-","10","0.53","-","-","-","-","115","2.74"
"宮城県","1324","24.07","8","0.26","5","0.16","82","2.65","81","2.61","9","0.29","2","0.06","14","0.45","5","0.16","-","-","1","0.03","-","-","6","0.50","-","-","-","-","10","1.00","-","-","-","-","157","2.85"
"秋田県","332","13.28","5","0.38","1","0.08","20","1.54","55","4.23","10","0.77","-","-","17","1.31","2","0.15","-","-","3","0.23","4","0.57","1","0.14","-","-","-","-","14","1.75","-","-","-","-","39","1.56"
"山形県","1262","32.36","16","0.62","9","0.35","77","2.96","71","2.73","10","0.38","-","-","23","0.88","11","0.42","-","-","1","0.04","-","-","2","0.25","-","-","-","-","9","0.90","-","-","-","-","71","1.82"
"福島県","896","18.67","18","0.64","5","0.18","51","1.82","136","4.86","19","0.68","-","-","8","0.29","8","0.29","2","0.07","1","0.04","-","-","5","0.38","-","-","-","-","6","0.86","-","-","-","-","140","2.92"
