pref,category,year_week,ma4,weekly_value,yr,wk
三重県,インフルエンザ,2015-08,20.049999999999997,9.89,2015,8
三重県,インフルエンザ,2015-09,13.112499999999999,6.22,2015,9
三重県,インフルエンザ,2015-10,8.879999999999999,5.72,2015,10
三重県,インフルエンザ,2015-11,6.59,4.53,2015,11
三重県,インフルエンザ,2015-12,5.1175,4,2015,12
三重県,インフルエンザ,2015-13,4.2475,2.74,2015,13
三重県,インフルエンザ,2015-14,3.325,2.03,2015,14
三重県,インフルエンザ,2015-15,2.6225,1.72,2015,15
三重県,インフルエンザ,2015-16,1.98,1.43,2015,16
三重県,インフルエンザ,2015-17,1.9175,2.49,2015,17
三重県,インフルエンザ,2015-18,1.875,1.86,2015,18
三重県,インフルエンザ,2015-19,1.5899999999999999,0.58,2015,19
三重県,インフルエンザ,2015-20,1.3900000000000001,0.63,2015,20
三重県,インフルエンザ,2015-21,0.8900000000000001,0.49,2015,21
三重県,インフルエンザ,2015-22,0.5225,0.39,2015,22
三重県,インフルエンザ,2015-23,0.4325,0.22,2015,23
三重県,インフルエンザ,2015-24,0.3125,0.15,2015,24
三重県,インフルエンザ,2015-25,0.235,0.18,2015,25
三重県,インフルエンザ,2015-26,0.13749999999999998,0,2015,26
三重県,インフルエンザ,2015-27,0.09,0.03,2015,27
三重県,インフルエンザ,2015-28,0.0525,0,2015,28
三重県,インフルエンザ,2015-29,0.01,0.01,2015,29
三重県,インフルエンザ,2015-30,0.0175,0.03,2015,30
三重県,インフルエンザ,2015-31,0.0125,0.01,2015,31
三重県,インフルエンザ,2015-32,0.0125,0,2015,32
三重県,インフルエンザ,2015-33,0.01,0,2015,33
三重県,インフルエンザ,2015-34,0.0025,0,2015,34
三重県,インフルエンザ,2015-35,0.015,0.06,2015,35
三重県,インフルエンザ,2015-36,0.017499999999999998,0.01,2015,36
三重県,インフルエンザ,2015-37,0.017499999999999998,0,2015,37
三重県,インフルエンザ,2015-38,0.017499999999999998,0,2015,38
三重県,インフルエンザ,2015-39,0.0025,0,2015,39
三重県,インフルエンザ,2015-40,0,0,2015,40
三重県,インフルエンザ,2015-41,0.0025,0.01,2015,41
三重県,インフルエンザ,2015-42,0.03,0.11,2015,42
三重県,インフルエンザ,2015-43,0.0625,0.13,2015,43
三重県,インフルエンザ,2015-44,0.08750000000000001,0.1,2015,44
三重県,インフルエンザ,2015-45,0.1225,0.15,2015,45
三重県,インフルエンザ,2015-46,0.1375,0.17,2015,46
三重県,インフルエンザ,2015-47,0.16,0.22,2015,47
三重県,インフルエンザ,2015-48,0.1625,0.11,2015,48
三重県,インフルエンザ,2015-49,0.1625,0.15,2015,49
三重県,インフルエンザ,2015-50,0.2075,0.35,2015,50
三重県,インフルエンザ,2015-51,0.28,0.51,2015,51
三重県,インフルエンザ,2015-52,0.41000000000000003,0.63,2015,52
三重県,クラミジア肺炎,2015-01,0,0,2015,1
三重県,クラミジア肺炎,2015-02,0,0,2015,2
三重県,クラミジア肺炎,2015-03,0,0,2015,3
三重県,クラミジア肺炎,2015-04,0,0,2015,4
三重県,クラミジア肺炎,2015-05,0,0,2015,5
三重県,クラミジア肺炎,2015-06,0,0,2015,6
三重県,クラミジア肺炎,2015-07,0,0,2015,7
三重県,クラミジア肺炎,2015-08,0,0,2015,8
三重県,クラミジア肺炎,2015-09,0,0,2015,9
三重県,クラミジア肺炎,2015-10,0,0,2015,10
三重県,クラミジア肺炎,2015-11,0,0,2015,11
三重県,クラミジア肺炎,2015-12,0,0,2015,12
三重県,クラミジア肺炎,2015-13,0,0,2015,13
三重県,クラミジア肺炎,2015-14,0,0,2015,14
三重県,クラミジア肺炎,2015-15,0,0,2015,15
三重県,クラミジア肺炎,2015-16,0,0,2015,16
三重県,クラミジア肺炎,2015-17,0,0,2015,17
三重県,クラミジア肺炎,2015-18,0,0,2015,18
三重県,クラミジア肺炎,2015-19,0,0,2015,19
三重県,クラミジア肺炎,2015-20,0,0,2015,20
三重県,クラミジア肺炎,2015-21,0,0,2015,21
三重県,クラミジア肺炎,2015-22,0,0,2015,22
三重県,クラミジア肺炎,2015-23,0,0,2015,23
三重県,クラミジア肺炎,2015-24,0,0,2015,24
三重県,クラミジア肺炎,2015-25,0,0,2015,25
三重県,クラミジア肺炎,2015-26,0,0,2015,26
三重県,クラミジア肺炎,2015-27,0,0,2015,27
三重県,クラミジア肺炎,2015-28,0,0,2015,28
三重県,クラミジア肺炎,2015-29,0,0,2015,29
三重県,クラミジア肺炎,2015-30,0,0,2015,30
三重県,クラミジア肺炎,2015-31,0,0,2015,31
三重県,クラミジア肺炎,2015-32,0,0,2015,32
三重県,クラミジア肺炎,2015-33,0,0,2015,33
三重県,クラミジア肺炎,2015-34,0,0,2015,34
三重県,クラミジア肺炎,2015-35,0,0,2015,35
三重県,クラミジア肺炎,2015-36,0,0,2015,36
三重県,クラミジア肺炎,2015-37,0,0,2015,37
三重県,クラミジア肺炎,2015-38,0,0,2015,38
三重県,クラミジア肺炎,2015-39,0,0,2015,39
三重県,クラミジア肺炎,2015-40,0,0,2015,40
三重県,クラミジア肺炎,2015-41,0.0275,0.11,2015,41
三重県,クラミジア肺炎,2015-42,0.0275,0,2015,42
三重県,クラミジア肺炎,2015-43,0.0275,0,2015,43
三重県,クラミジア肺炎,2015-44,0.055,0.11,2015,44
三重県,クラミジア肺炎,2015-45,0.0275,0,2015,45
三重県,クラミジア肺炎,2015-46,0.0275,0,2015,46
三重県,クラミジア肺炎,2015-47,0.0825,0.22,2015,47
三重県,クラミジア肺炎,2015-48,0.055,0,2015,48
三重県,クラミジア肺炎,2015-49,0.055,0,2015,49
三重県,クラミジア肺炎,2015-50,0.055,0,2015,50
三重県,クラミジア肺炎,2015-51,0,0,2015,51
三重県,クラミジア肺炎,2015-52,0,0,2015,52
三重県,ヘルパンギーナ,2015-01,0.022500000000000003,0.07,2015,1
三重県,ヘルパンギーナ,2015-02,0.0175,0,2015,2
三重県,ヘルパンギーナ,2015-03,0.022500000000000003,0.02,2015,3
三重県,ヘルパンギーナ,2015-04,0.022500000000000003,0,2015,4
三重県,ヘルパンギーナ,2015-05,0.005,0,2015,5
三重県,ヘルパンギーナ,2015-06,0.005,0,2015,6
三重県,ヘルパンギーナ,2015-07,0,0,2015,7
三重県,ヘルパンギーナ,2015-08,0.005,0.02,2015,8
三重県,ヘルパンギーナ,2015-09,0.01,0.02,2015,9
三重県,ヘルパンギーナ,2015-10,0.01,0,2015,10
三重県,ヘルパンギーナ,2015-11,0.02,0.04,2015,11
三重県,ヘルパンギーナ,2015-12,0.02,0.02,2015,12
三重県,ヘルパンギーナ,2015-13,0.015,0,2015,13
三重県,ヘルパンギーナ,2015-14,0.015,0,2015,14
三重県,ヘルパンギーナ,2015-15,0.005,0,2015,15
三重県,ヘルパンギーナ,2015-16,0,0,2015,16
三重県,ヘルパンギーナ,2015-17,0.005,0.02,2015,17
三重県,ヘルパンギーナ,2015-18,0.0825,0.31,2015,18
三重県,ヘルパンギーナ,2015-19,0.115,0.13,2015,19
三重県,ヘルパンギーナ,2015-20,0.1875,0.29,2015,20
三重県,ヘルパンギーナ,2015-21,0.31,0.51,2015,21
三重県,ヘルパンギーナ,2015-22,0.615,1.53,2015,22
三重県,ヘルパンギーナ,2015-23,1.055,1.89,2015,23
三重県,ヘルパンギーナ,2015-24,1.9224999999999999,3.76,2015,24
三重県,ヘルパンギーナ,2015-25,3.2725,5.91,2015,25
三重県,ヘルパンギーナ,2015-26,4.45,6.24,2015,26
三重県,ヘルパンギーナ,2015-27,5.949999999999999,7.89,2015,27
三重県,ヘルパンギーナ,2015-28,7.659999999999999,10.6,2015,28
三重県,ヘルパンギーナ,2015-29,9.1325,11.8,2015,29
三重県,ヘルパンギーナ,2015-30,9.5175,7.78,2015,30
三重県,ヘルパンギーナ,2015-31,8.9625,5.67,2015,31
三重県,ヘルパンギーナ,2015-32,7.245,3.73,2015,32
三重県,ヘルパンギーナ,2015-33,4.9175,2.49,2015,33
三重県,ヘルパンギーナ,2015-34,3.35,1.51,2015,34
三重県,ヘルパンギーナ,2015-35,2.3275,1.58,2015,35
三重県,ヘルパンギーナ,2015-36,1.6175000000000002,0.89,2015,36
三重県,ヘルパンギーナ,2015-37,1.245,1,2015,37
三重県,ヘルパンギーナ,2015-38,1.0075,0.56,2015,38
三重県,ヘルパンギーナ,2015-39,0.6900000000000001,0.31,2015,39
三重県,ヘルパンギーナ,2015-40,0.55,0.33,2015,40
三重県,ヘルパンギーナ,2015-41,0.35500000000000004,0.22,2015,41
三重県,ヘルパンギーナ,2015-42,0.2425,0.11,2015,42
三重県,ヘルパンギーナ,2015-43,0.16999999999999998,0.02,2015,43
三重県,ヘルパンギーナ,2015-44,0.0925,0.02,2015,44
三重県,ヘルパンギーナ,2015-45,0.042499999999999996,0.02,2015,45
三重県,ヘルパンギーナ,2015-46,0.02,0.02,2015,46
三重県,ヘルパンギーナ,2015-47,0.0325,0.07,2015,47
三重県,ヘルパンギーナ,2015-48,0.027500000000000004,0,2015,48
三重県,ヘルパンギーナ,2015-49,0.022500000000000003,0,2015,49
三重県,ヘルパンギーナ,2015-50,0.022500000000000003,0.02,2015,50
三重県,ヘルパンギーナ,2015-51,0.01,0.02,2015,51
三重県,ヘルパンギーナ,2015-52,0.015,0.02,2015,52
三重県,マイコプラズマ肺炎,2015-01,0.30250000000000005,0.22,2015,1
三重県,マイコプラズマ肺炎,2015-02,0.3575,0.33,2015,2
三重県,マイコプラズマ肺炎,2015-03,0.3025,0.22,2015,3
三重県,マイコプラズマ肺炎,2015-04,0.2475,0.22,2015,4
三重県,マイコプラズマ肺炎,2015-05,0.22000000000000003,0.11,2015,5
三重県,マイコプラズマ肺炎,2015-06,0.1925,0.22,2015,6
三重県,マイコプラズマ肺炎,2015-07,0.1925,0.22,2015,7
三重県,マイコプラズマ肺炎,2015-08,0.1925,0.22,2015,8
三重県,マイコプラズマ肺炎,2015-09,0.2475,0.33,2015,9
三重県,マイコプラズマ肺炎,2015-10,0.275,0.33,2015,10
三重県,マイコプラズマ肺炎,2015-11,0.22,0,2015,11
三重県,マイコプラズマ肺炎,2015-12,0.22000000000000003,0.22,2015,12
三重県,マイコプラズマ肺炎,2015-13,0.165,0.11,2015,13
三重県,マイコプラズマ肺炎,2015-14,0.0825,0,2015,14
三重県,マイコプラズマ肺炎,2015-15,0.1925,0.44,2015,15
三重県,マイコプラズマ肺炎,2015-16,0.2475,0.44,2015,16
三重県,マイコプラズマ肺炎,2015-17,0.36,0.56,2015,17
三重県,マイコプラズマ肺炎,2015-18,0.4425,0.33,2015,18
三重県,マイコプラズマ肺炎,2015-19,0.3325,0,2015,19
三重県,マイコプラズマ肺炎,2015-20,0.3325,0.44,2015,20
三重県,マイコプラズマ肺炎,2015-21,0.22000000000000003,0.11,2015,21
三重県,マイコプラズマ肺炎,2015-22,0.22,0.33,2015,22
三重県,マイコプラズマ肺炎,2015-23,0.275,0.22,2015,23
三重県,マイコプラズマ肺炎,2015-24,0.1925,0.11,2015,24
三重県,マイコプラズマ肺炎,2015-25,0.22000000000000003,0.22,2015,25
三重県,マイコプラズマ肺炎,2015-26,0.22,0.33,2015,26
三重県,マイコプラズマ肺炎,2015-27,0.1925,0.11,2015,27
三重県,マイコプラズマ肺炎,2015-28,0.1925,0.11,2015,28
三重県,マイコプラズマ肺炎,2015-29,0.22000000000000003,0.33,2015,29
三重県,マイコプラズマ肺炎,2015-30,0.1925,0.22,2015,30
三重県,マイコプラズマ肺炎,2015-31,0.24750000000000003,0.33,2015,31
三重県,マイコプラズマ肺炎,2015-32,0.49750000000000005,1.11,2015,32
三重県,マイコプラズマ肺炎,2015-33,0.6100000000000001,0.78,2015,33
三重県,マイコプラズマ肺炎,2015-34,0.7775000000000001,0.89,2015,34
三重県,マイコプラズマ肺炎,2015-35,0.75,0.22,2015,35
三重県,マイコプラズマ肺炎,2015-36,0.6125,0.56,2015,36
三重県,マイコプラズマ肺炎,2015-37,0.5275,0.44,2015,37
三重県,マイコプラズマ肺炎,2015-38,0.415,0.44,2015,38
三重県,マイコプラズマ肺炎,2015-39,0.47000000000000003,0.44,2015,39
三重県,マイコプラズマ肺炎,2015-40,0.385,0.22,2015,40
三重県,マイコプラズマ肺炎,2015-41,0.385,0.44,2015,41
三重県,マイコプラズマ肺炎,2015-42,0.385,0.44,2015,42
三重県,マイコプラズマ肺炎,2015-43,0.5525,1.11,2015,43
三重県,マイコプラズマ肺炎,2015-44,0.72,0.89,2015,44
三重県,マイコプラズマ肺炎,2015-45,0.7500000000000001,0.56,2015,45
三重県,マイコプラズマ肺炎,2015-46,0.78,0.56,2015,46
三重県,マイコプラズマ肺炎,2015-47,0.6425000000000001,0.56,2015,47
三重県,マイコプラズマ肺炎,2015-48,0.5025000000000001,0.33,2015,48
三重県,マイコプラズマ肺炎,2015-49,0.53,0.67,2015,49
三重県,マイコプラズマ肺炎,2015-50,0.53,0.56,2015,50
三重県,マイコプラズマ肺炎,2015-51,0.53,0.56,2015,51
三重県,マイコプラズマ肺炎,2015-52,0.6425000000000001,0.78,2015,52
三重県,伝染性紅斑,2015-01,0.0825,0.02,2015,1
三重県,伝染性紅斑,2015-02,0.105,0.09,2015,2
三重県,伝染性紅斑,2015-03,0.105,0.07,2015,3
三重県,伝染性紅斑,2015-04,0.07750000000000001,0.13,2015,4
三重県,伝染性紅斑,2015-05,0.09,0.07,2015,5
三重県,伝染性紅斑,2015-06,0.1,0.13,2015,6
三重県,伝染性紅斑,2015-07,0.12250000000000001,0.16,2015,7
三重県,伝染性紅斑,2015-08,0.135,0.18,2015,8
三重県,伝染性紅斑,2015-09,0.17250000000000001,0.22,2015,9
三重県,伝染性紅斑,2015-10,0.17250000000000001,0.13,2015,10
三重県,伝染性紅斑,2015-11,0.1825,0.2,2015,11
三重県,伝染性紅斑,2015-12,0.20500000000000002,0.27,2015,12
三重県,伝染性紅斑,2015-13,0.30000000000000004,0.6,2015,13
三重県,伝染性紅斑,2015-14,0.35,0.33,2015,14
三重県,伝染性紅斑,2015-15,0.405,0.42,2015,15
三重県,伝染性紅斑,2015-16,0.4475,0.44,2015,16
三重県,伝染性紅斑,2015-17,0.3975,0.4,2015,17
三重県,伝染性紅斑,2015-18,0.455,0.56,2015,18
三重県,伝染性紅斑,2015-19,0.4175,0.27,2015,19
三重県,伝染性紅斑,2015-20,0.39749999999999996,0.36,2015,20
三重県,伝染性紅斑,2015-21,0.37,0.29,2015,21
三重県,伝染性紅斑,2015-22,0.40249999999999997,0.69,2015,22
三重県,伝染性紅斑,2015-23,0.4575,0.49,2015,23
三重県,伝染性紅斑,2015-24,0.5125,0.58,2015,24
三重県,伝染性紅斑,2015-25,0.5674999999999999,0.51,2015,25
三重県,伝染性紅斑,2015-26,0.6225,0.91,2015,26
三重県,伝染性紅斑,2015-27,0.6675,0.67,2015,27
三重県,伝染性紅斑,2015-28,0.655,0.53,2015,28
三重県,伝染性紅斑,2015-29,0.65,0.49,2015,29
三重県,伝染性紅斑,2015-30,0.495,0.29,2015,30
三重県,伝染性紅斑,2015-31,0.3775,0.2,2015,31
三重県,伝染性紅斑,2015-32,0.3175,0.29,2015,32
三重県,伝染性紅斑,2015-33,0.22249999999999998,0.11,2015,33
三重県,伝染性紅斑,2015-34,0.20500000000000002,0.22,2015,34
三重県,伝染性紅斑,2015-35,0.2375,0.33,2015,35
三重県,伝染性紅斑,2015-36,0.225,0.24,2015,36
三重県,伝染性紅斑,2015-37,0.27,0.29,2015,37
三重県,伝染性紅斑,2015-38,0.2875,0.29,2015,38
三重県,伝染性紅斑,2015-39,0.22749999999999998,0.09,2015,39
三重県,伝染性紅斑,2015-40,0.185,0.07,2015,40
三重県,伝染性紅斑,2015-41,0.2025,0.36,2015,41
三重県,伝染性紅斑,2015-42,0.23,0.4,2015,42
三重県,伝染性紅斑,2015-43,0.30750000000000005,0.4,2015,43
三重県,伝染性紅斑,2015-44,0.38,0.36,2015,44
三重県,伝染性紅斑,2015-45,0.4075,0.47,2015,45
三重県,伝染性紅斑,2015-46,0.43499999999999994,0.51,2015,46
三重県,伝染性紅斑,2015-47,0.5025000000000001,0.67,2015,47
三重県,伝染性紅斑,2015-48,0.595,0.73,2015,48
三重県,伝染性紅斑,2015-49,0.6775,0.8,2015,49
三重県,伝染性紅斑,2015-50,0.84,1.16,2015,50
三重県,伝染性紅斑,2015-51,0.9225,1,2015,51
三重県,伝染性紅斑,2015-52,0.8799999999999999,0.56,2015,52
三重県,咽頭結膜熱,2015-01,0.6174999999999999,0.29,2015,1
三重県,咽頭結膜熱,2015-02,0.59,0.71,2015,2
三重県,咽頭結膜熱,2015-03,0.46249999999999997,0.36,2015,3
三重県,咽頭結膜熱,2015-04,0.4075,0.27,2015,4
三重県,咽頭結膜熱,2015-05,0.475,0.56,2015,5
三重県,咽頭結膜熱,2015-06,0.40249999999999997,0.42,2015,6
三重県,咽頭結膜熱,2015-07,0.36750000000000005,0.22,2015,7
三重県,咽頭結膜熱,2015-08,0.3725,0.29,2015,8
三重県,咽頭結膜熱,2015-09,0.34249999999999997,0.44,2015,9
三重県,咽頭結膜熱,2015-10,0.3825,0.58,2015,10
三重県,咽頭結膜熱,2015-11,0.5175,0.76,2015,11
三重県,咽頭結膜熱,2015-12,0.6224999999999999,0.71,2015,12
三重県,咽頭結膜熱,2015-13,0.6950000000000001,0.73,2015,13
三重県,咽頭結膜熱,2015-14,0.6399999999999999,0.36,2015,14
三重県,咽頭結膜熱,2015-15,0.5,0.2,2015,15
三重県,咽頭結膜熱,2015-16,0.4,0.31,2015,16
三重県,咽頭結膜熱,2015-17,0.395,0.71,2015,17
三重県,咽頭結膜熱,2015-18,0.4775,0.69,2015,18
三重県,咽頭結膜熱,2015-19,0.51,0.33,2015,19
三重県,咽頭結膜熱,2015-20,0.655,0.89,2015,20
三重県,咽頭結膜熱,2015-21,0.695,0.87,2015,21
三重県,咽頭結膜熱,2015-22,0.795,1.09,2015,22
三重県,咽頭結膜熱,2015-23,0.9800000000000001,1.07,2015,23
三重県,咽頭結膜熱,2015-24,1.0475,1.16,2015,24
三重県,咽頭結膜熱,2015-25,1.0625,0.93,2015,25
三重県,咽頭結膜熱,2015-26,0.9450000000000001,0.62,2015,26
三重県,咽頭結膜熱,2015-27,0.7725,0.38,2015,27
三重県,咽頭結膜熱,2015-28,0.6,0.47,2015,28
三重県,咽頭結膜熱,2015-29,0.43500000000000005,0.27,2015,29
三重県,咽頭結膜熱,2015-30,0.38,0.4,2015,30
三重県,咽頭結膜熱,2015-31,0.3675,0.33,2015,31
三重県,咽頭結膜熱,2015-32,0.36,0.44,2015,32
三重県,咽頭結膜熱,2015-33,0.36,0.27,2015,33
三重県,咽頭結膜熱,2015-34,0.3275,0.27,2015,34
三重県,咽頭結膜熱,2015-35,0.35,0.42,2015,35
三重県,咽頭結膜熱,2015-36,0.345,0.42,2015,36
三重県,咽頭結膜熱,2015-37,0.33749999999999997,0.24,2015,37
三重県,咽頭結膜熱,2015-38,0.32999999999999996,0.24,2015,38
三重県,咽頭結膜熱,2015-39,0.265,0.16,2015,39
三重県,咽頭結膜熱,2015-40,0.1925,0.13,2015,40
三重県,咽頭結膜熱,2015-41,0.17250000000000001,0.16,2015,41
三重県,咽頭結膜熱,2015-42,0.14,0.11,2015,42
三重県,咽頭結膜熱,2015-43,0.145,0.18,2015,43
三重県,咽頭結膜熱,2015-44,0.195,0.33,2015,44
三重県,咽頭結膜熱,2015-45,0.23750000000000002,0.33,2015,45
三重県,咽頭結膜熱,2015-46,0.2875,0.31,2015,46
三重県,咽頭結膜熱,2015-47,0.3325,0.36,2015,47
三重県,咽頭結膜熱,2015-48,0.31,0.24,2015,48
三重県,咽頭結膜熱,2015-49,0.305,0.31,2015,49
三重県,咽頭結膜熱,2015-50,0.31,0.33,2015,50
三重県,咽頭結膜熱,2015-51,0.32,0.4,2015,51
三重県,咽頭結膜熱,2015-52,0.35000000000000003,0.36,2015,52
三重県,急性出血性結膜炎,2015-01,0,0,2015,1
三重県,急性出血性結膜炎,2015-02,0,0,2015,2
三重県,急性出血性結膜炎,2015-03,0.02,0.08,2015,3
三重県,急性出血性結膜炎,2015-04,0.02,0,2015,4
三重県,急性出血性結膜炎,2015-05,0.02,0,2015,5
三重県,急性出血性結膜炎,2015-06,0.02,0,2015,6
三重県,急性出血性結膜炎,2015-07,0,0,2015,7
三重県,急性出血性結膜炎,2015-08,0,0,2015,8
三重県,急性出血性結膜炎,2015-09,0,0,2015,9
三重県,急性出血性結膜炎,2015-10,0,0,2015,10
三重県,急性出血性結膜炎,2015-11,0,0,2015,11
三重県,急性出血性結膜炎,2015-12,0,0,2015,12
三重県,急性出血性結膜炎,2015-13,0,0,2015,13
三重県,急性出血性結膜炎,2015-14,0,0,2015,14
三重県,急性出血性結膜炎,2015-15,0,0,2015,15
三重県,急性出血性結膜炎,2015-16,0,0,2015,16
三重県,急性出血性結膜炎,2015-17,0,0,2015,17
三重県,急性出血性結膜炎,2015-18,0.02,0.08,2015,18
三重県,急性出血性結膜炎,2015-19,0.02,0,2015,19
三重県,急性出血性結膜炎,2015-20,0.02,0,2015,20
三重県,急性出血性結膜炎,2015-21,0.02,0,2015,21
三重県,急性出血性結膜炎,2015-22,0,0,2015,22
三重県,急性出血性結膜炎,2015-23,0,0,2015,23
三重県,急性出血性結膜炎,2015-24,0,0,2015,24
三重県,急性出血性結膜炎,2015-25,0,0,2015,25
三重県,急性出血性結膜炎,2015-26,0,0,2015,26
三重県,急性出血性結膜炎,2015-27,0,0,2015,27
三重県,急性出血性結膜炎,2015-28,0,0,2015,28
三重県,急性出血性結膜炎,2015-29,0,0,2015,29
三重県,急性出血性結膜炎,2015-30,0,0,2015,30
三重県,急性出血性結膜炎,2015-31,0,0,2015,31
三重県,急性出血性結膜炎,2015-32,0.02,0.08,2015,32
三重県,急性出血性結膜炎,2015-33,0.02,0,2015,33
三重県,急性出血性結膜炎,2015-34,0.02,0,2015,34
三重県,急性出血性結膜炎,2015-35,0.02,0,2015,35
三重県,急性出血性結膜炎,2015-36,0,0,2015,36
三重県,急性出血性結膜炎,2015-37,0,0,2015,37
三重県,急性出血性結膜炎,2015-38,0.02,0.08,2015,38
三重県,急性出血性結膜炎,2015-39,0.02,0,2015,39
三重県,急性出血性結膜炎,2015-40,0.0625,0.17,2015,40
三重県,急性出血性結膜炎,2015-41,0.0625,0,2015,41
三重県,急性出血性結膜炎,2015-42,0.0625,0.08,2015,42
三重県,急性出血性結膜炎,2015-43,0.0825,0.08,2015,43
三重県,急性出血性結膜炎,2015-44,0.04,0,2015,44
三重県,急性出血性結膜炎,2015-45,0.06,0.08,2015,45
三重県,急性出血性結膜炎,2015-46,0.04,0,2015,46
三重県,急性出血性結膜炎,2015-47,0.02,0,2015,47
三重県,急性出血性結膜炎,2015-48,0.04,0.08,2015,48
