pref,category,year_week,ma4,weekly_value,yr,wk
三重県,RSウイルス,2020-04,0.6,0.53,2020,4
三重県,RSウイルス,2020-05,0.5974999999999999,0.48,2020,5
三重県,RSウイルス,2020-06,0.565,0.56,2020,6
三重県,RSウイルス,2020-07,0.4925,0.4,2020,7
三重県,RSウイルス,2020-08,0.47000000000000003,0.44,2020,8
三重県,RSウイルス,2020-09,0.4675,0.47,2020,9
三重県,RSウイルス,2020-10,0.4325,0.42,2020,10
三重県,RSウイルス,2020-11,0.4375,0.42,2020,11
三重県,RSウイルス,2020-12,0.3675,0.16,2020,12
三重県,RSウイルス,2020-13,0.295,0.18,2020,13
三重県,RSウイルス,2020-14,0.2,0.04,2020,14
三重県,RSウイルス,2020-15,0.1175,0.09,2020,15
三重県,RSウイルス,2020-16,0.145,0.27,2020,16
三重県,RSウイルス,2020-17,0.11750000000000001,0.07,2020,17
三重県,RSウイルス,2020-18,0.125,0.07,2020,18
三重県,RSウイルス,2020-21,0.10750000000000001,0.02,2020,21
三重県,RSウイルス,2020-43,0.045000000000000005,0.02,2020,43
三重県,RSウイルス,2020-50,0.0325,0.02,2020,50
三重県,RSウイルス,2020-52,0.025,0.04,2020,52
三重県,インフルエンザ,2020-01,14.74,12.29,2020,1
三重県,インフルエンザ,2020-02,14.745,20.56,2020,2
三重県,インフルエンザ,2020-03,12.23,15.94,2020,3
三重県,インフルエンザ,2020-04,17,19.21,2020,4
三重県,インフルエンザ,2020-05,17.7525,15.3,2020,5
三重県,インフルエンザ,2020-06,14.815,8.81,2020,6
三重県,インフルエンザ,2020-07,12.447500000000002,6.47,2020,7
三重県,インフルエンザ,2020-08,9.504999999999999,7.44,2020,8
三重県,インフルエンザ,2020-09,7.1075,5.71,2020,9
三重県,インフルエンザ,2020-10,5.797499999999999,3.57,2020,10
三重県,インフルエンザ,2020-11,4.665,1.94,2020,11
三重県,インフルエンザ,2020-12,2.9775,0.69,2020,12
三重県,インフルエンザ,2020-13,1.6324999999999998,0.33,2020,13
三重県,インフルエンザ,2020-14,0.7725,0.13,2020,14
三重県,インフルエンザ,2020-15,0.29,0.01,2020,15
三重県,インフルエンザ,2020-16,0.125,0.03,2020,16
三重県,インフルエンザ,2020-17,0.045,0.01,2020,17
三重県,インフルエンザ,2020-18,0.0125,0,2020,18
三重県,インフルエンザ,2020-19,0.01,0,2020,19
三重県,インフルエンザ,2020-20,0.0025,0,2020,20
三重県,インフルエンザ,2020-21,0,0,2020,21
三重県,インフルエンザ,2020-22,0,0,2020,22
三重県,インフルエンザ,2020-23,0,0,2020,23
三重県,インフルエンザ,2020-24,0,0,2020,24
三重県,インフルエンザ,2020-25,0,0,2020,25
三重県,インフルエンザ,2020-26,0,0,2020,26
三重県,インフルエンザ,2020-27,0,0,2020,27
三重県,インフルエンザ,2020-28,0,0,2020,28
三重県,インフルエンザ,2020-29,0,0,2020,29
三重県,インフルエンザ,2020-30,0,0,2020,30
三重県,インフルエンザ,2020-31,0,0,2020,31
三重県,インフルエンザ,2020-32,0,0,2020,32
三重県,インフルエンザ,2020-33,0,0,2020,33
三重県,インフルエンザ,2020-34,0,0,2020,34
三重県,インフルエンザ,2020-35,0,0,2020,35
三重県,インフルエンザ,2020-36,0,0,2020,36
三重県,インフルエンザ,2020-37,0,0,2020,37
三重県,インフルエンザ,2020-38,0,0,2020,38
三重県,インフルエンザ,2020-39,0,0,2020,39
三重県,インフルエンザ,2020-40,0,0,2020,40
三重県,インフルエンザ,2020-41,0,0,2020,41
三重県,インフルエンザ,2020-42,0.0025,0.01,2020,42
三重県,インフルエンザ,2020-43,0.0025,0,2020,43
三重県,インフルエンザ,2020-44,0.01,0.03,2020,44
三重県,インフルエンザ,2020-45,0.01,0,2020,45
三重県,インフルエンザ,2020-46,0.015,0.03,2020,46
三重県,インフルエンザ,2020-47,0.0175,0.01,2020,47
三重県,インフルエンザ,2020-48,0.0375,0.11,2020,48
三重県,インフルエンザ,2020-49,0.095,0.23,2020,49
三重県,インフルエンザ,2020-50,0.0975,0.04,2020,50
三重県,インフルエンザ,2020-51,0.105,0.04,2020,51
三重県,インフルエンザ,2020-52,0.0875,0.04,2020,52
三重県,クラミジア肺炎,2020-01,0,0,2020,1
三重県,クラミジア肺炎,2020-02,0,0,2020,2
三重県,クラミジア肺炎,2020-03,0,0,2020,3
三重県,クラミジア肺炎,2020-04,0,0,2020,4
三重県,クラミジア肺炎,2020-05,0,0,2020,5
三重県,クラミジア肺炎,2020-06,0,0,2020,6
三重県,クラミジア肺炎,2020-07,0,0,2020,7
三重県,クラミジア肺炎,2020-08,0,0,2020,8
三重県,クラミジア肺炎,2020-09,0,0,2020,9
三重県,クラミジア肺炎,2020-10,0,0,2020,10
三重県,クラミジア肺炎,2020-11,0,0,2020,11
三重県,クラミジア肺炎,2020-12,0,0,2020,12
三重県,クラミジア肺炎,2020-13,0,0,2020,13
三重県,クラミジア肺炎,2020-14,0,0,2020,14
三重県,クラミジア肺炎,2020-15,0,0,2020,15
三重県,クラミジア肺炎,2020-16,0,0,2020,16
三重県,クラミジア肺炎,2020-17,0,0,2020,17
三重県,クラミジア肺炎,2020-18,0,0,2020,18
三重県,クラミジア肺炎,2020-19,0,0,2020,19
三重県,クラミジア肺炎,2020-20,0,0,2020,20
三重県,クラミジア肺炎,2020-21,0,0,2020,21
三重県,クラミジア肺炎,2020-22,0,0,2020,22
三重県,クラミジア肺炎,2020-23,0,0,2020,23
三重県,クラミジア肺炎,2020-24,0,0,2020,24
三重県,クラミジア肺炎,2020-25,0,0,2020,25
三重県,クラミジア肺炎,2020-26,0,0,2020,26
三重県,クラミジア肺炎,2020-27,0,0,2020,27
三重県,クラミジア肺炎,2020-28,0,0,2020,28
三重県,クラミジア肺炎,2020-29,0,0,2020,29
三重県,クラミジア肺炎,2020-30,0,0,2020,30
三重県,クラミジア肺炎,2020-31,0,0,2020,31
三重県,クラミジア肺炎,2020-32,0,0,2020,32
三重県,クラミジア肺炎,2020-33,0,0,2020,33
三重県,クラミジア肺炎,2020-34,0,0,2020,34
三重県,クラミジア肺炎,2020-35,0,0,2020,35
三重県,クラミジア肺炎,2020-36,0,0,2020,36
三重県,クラミジア肺炎,2020-37,0,0,2020,37
三重県,クラミジア肺炎,2020-38,0,0,2020,38
三重県,クラミジア肺炎,2020-39,0,0,2020,39
三重県,クラミジア肺炎,2020-40,0,0,2020,40
三重県,クラミジア肺炎,2020-41,0,0,2020,41
三重県,クラミジア肺炎,2020-42,0,0,2020,42
三重県,クラミジア肺炎,2020-43,0,0,2020,43
三重県,クラミジア肺炎,2020-44,0,0,2020,44
三重県,クラミジア肺炎,2020-45,0,0,2020,45
三重県,クラミジア肺炎,2020-46,0,0,2020,46
三重県,クラミジア肺炎,2020-47,0,0,2020,47
三重県,クラミジア肺炎,2020-48,0,0,2020,48
三重県,クラミジア肺炎,2020-49,0,0,2020,49
三重県,クラミジア肺炎,2020-50,0,0,2020,50
三重県,クラミジア肺炎,2020-51,0,0,2020,51
三重県,クラミジア肺炎,2020-52,0,0,2020,52
三重県,ヘルパンギーナ,2020-01,0.045000000000000005,0,2020,1
三重県,ヘルパンギーナ,2020-02,0.0325,0.02,2020,2
三重県,ヘルパンギーナ,2020-03,0.02,0.02,2020,3
三重県,ヘルパンギーナ,2020-04,0.01,0,2020,4
三重県,ヘルパンギーナ,2020-05,0.015,0.02,2020,5
三重県,ヘルパンギーナ,2020-06,0.02,0.04,2020,6
三重県,ヘルパンギーナ,2020-07,0.015,0,2020,7
三重県,ヘルパンギーナ,2020-08,0.015,0,2020,8
三重県,ヘルパンギーナ,2020-09,0.01,0,2020,9
三重県,ヘルパンギーナ,2020-10,0,0,2020,10
三重県,ヘルパンギーナ,2020-11,0,0,2020,11
三重県,ヘルパンギーナ,2020-12,0,0,2020,12
三重県,ヘルパンギーナ,2020-13,0,0,2020,13
三重県,ヘルパンギーナ,2020-14,0,0,2020,14
三重県,ヘルパンギーナ,2020-15,0.005,0.02,2020,15
三重県,ヘルパンギーナ,2020-16,0.015,0.04,2020,16
三重県,ヘルパンギーナ,2020-17,0.02,0.02,2020,17
三重県,ヘルパンギーナ,2020-18,0.02,0,2020,18
三重県,ヘルパンギーナ,2020-19,0.015,0,2020,19
三重県,ヘルパンギーナ,2020-20,0.005,0,2020,20
三重県,ヘルパンギーナ,2020-21,0.005,0.02,2020,21
三重県,ヘルパンギーナ,2020-22,0.005,0,2020,22
三重県,ヘルパンギーナ,2020-23,0.0375,0.13,2020,23
三重県,ヘルパンギーナ,2020-24,0.0475,0.04,2020,24
三重県,ヘルパンギーナ,2020-25,0.060000000000000005,0.07,2020,25
三重県,ヘルパンギーナ,2020-26,0.0825,0.09,2020,26
三重県,ヘルパンギーナ,2020-27,0.0675,0.07,2020,27
三重県,ヘルパンギーナ,2020-28,0.085,0.11,2020,28
三重県,ヘルパンギーナ,2020-29,0.08,0.05,2020,29
三重県,ヘルパンギーナ,2020-30,0.07,0.05,2020,30
三重県,ヘルパンギーナ,2020-31,0.07,0.07,2020,31
三重県,ヘルパンギーナ,2020-32,0.0425,0,2020,32
三重県,ヘルパンギーナ,2020-33,0.057499999999999996,0.11,2020,33
三重県,ヘルパンギーナ,2020-34,0.05,0.02,2020,34
三重県,ヘルパンギーナ,2020-35,0.05,0.07,2020,35
三重県,ヘルパンギーナ,2020-36,0.05500000000000001,0.02,2020,36
三重県,ヘルパンギーナ,2020-37,0.04,0.05,2020,37
三重県,ヘルパンギーナ,2020-38,0.035,0,2020,38
三重県,ヘルパンギーナ,2020-39,0.0175,0,2020,39
三重県,ヘルパンギーナ,2020-40,0.0125,0,2020,40
三重県,ヘルパンギーナ,2020-41,0.005,0.02,2020,41
三重県,ヘルパンギーナ,2020-42,0.0175,0.05,2020,42
三重県,ヘルパンギーナ,2020-43,0.035,0.07,2020,43
三重県,ヘルパンギーナ,2020-44,0.035,0,2020,44
三重県,ヘルパンギーナ,2020-45,0.030000000000000002,0,2020,45
三重県,ヘルパンギーナ,2020-46,0.027500000000000004,0.04,2020,46
三重県,ヘルパンギーナ,2020-47,0.027500000000000004,0.07,2020,47
三重県,ヘルパンギーナ,2020-48,0.045000000000000005,0.07,2020,48
三重県,ヘルパンギーナ,2020-49,0.105,0.24,2020,49
三重県,ヘルパンギーナ,2020-50,0.19,0.38,2020,50
三重県,ヘルパンギーナ,2020-51,0.25,0.31,2020,51
三重県,ヘルパンギーナ,2020-52,0.2925,0.24,2020,52
三重県,マイコプラズマ肺炎,2020-01,0.165,0,2020,1
三重県,マイコプラズマ肺炎,2020-02,0.11,0,2020,2
三重県,マイコプラズマ肺炎,2020-03,0.14,0.56,2020,3
三重県,マイコプラズマ肺炎,2020-04,0.22250000000000003,0.33,2020,4
三重県,マイコプラズマ肺炎,2020-05,0.22250000000000003,0,2020,5
三重県,マイコプラズマ肺炎,2020-06,0.25,0.11,2020,6
三重県,マイコプラズマ肺炎,2020-07,0.1375,0.11,2020,7
三重県,マイコプラズマ肺炎,2020-08,0.15,0.38,2020,8
三重県,マイコプラズマ肺炎,2020-09,0.3450000000000001,0.78,2020,9
三重県,マイコプラズマ肺炎,2020-10,0.4575000000000001,0.56,2020,10
三重県,マイコプラズマ肺炎,2020-11,0.485,0.22,2020,11
三重県,マイコプラズマ肺炎,2020-12,0.47250000000000003,0.33,2020,12
三重県,マイコプラズマ肺炎,2020-13,0.3325,0.22,2020,13
三重県,マイコプラズマ肺炎,2020-14,0.22,0.11,2020,14
三重県,マイコプラズマ肺炎,2020-15,0.2475,0.33,2020,15
三重県,マイコプラズマ肺炎,2020-16,0.22,0.22,2020,16
三重県,マイコプラズマ肺炎,2020-17,0.22,0.22,2020,17
三重県,マイコプラズマ肺炎,2020-18,0.2475,0.22,2020,18
三重県,マイコプラズマ肺炎,2020-19,0.22,0.22,2020,19
三重県,マイコプラズマ肺炎,2020-20,0.22,0.22,2020,20
三重県,マイコプラズマ肺炎,2020-21,0.275,0.44,2020,21
三重県,マイコプラズマ肺炎,2020-22,0.2475,0.11,2020,22
三重県,マイコプラズマ肺炎,2020-23,0.1925,0,2020,23
三重県,マイコプラズマ肺炎,2020-24,0.1375,0,2020,24
三重県,マイコプラズマ肺炎,2020-25,0.055,0.11,2020,25
三重県,マイコプラズマ肺炎,2020-26,0.055,0.11,2020,26
三重県,マイコプラズマ肺炎,2020-27,0.11,0.22,2020,27
三重県,マイコプラズマ肺炎,2020-28,0.11,0,2020,28
三重県,マイコプラズマ肺炎,2020-29,0.11,0.11,2020,29
三重県,マイコプラズマ肺炎,2020-30,0.0825,0,2020,30
三重県,マイコプラズマ肺炎,2020-31,0.0275,0,2020,31
三重県,マイコプラズマ肺炎,2020-32,0.0825,0.22,2020,32
三重県,マイコプラズマ肺炎,2020-33,0.055,0,2020,33
三重県,マイコプラズマ肺炎,2020-34,0.0825,0.11,2020,34
三重県,マイコプラズマ肺炎,2020-35,0.0825,0,2020,35
三重県,マイコプラズマ肺炎,2020-36,0.11,0.33,2020,36
三重県,マイコプラズマ肺炎,2020-37,0.11,0,2020,37
三重県,マイコプラズマ肺炎,2020-38,0.11,0.11,2020,38
三重県,マイコプラズマ肺炎,2020-39,0.11,0,2020,39
三重県,マイコプラズマ肺炎,2020-40,0.0275,0,2020,40
三重県,マイコプラズマ肺炎,2020-41,0.0275,0,2020,41
三重県,マイコプラズマ肺炎,2020-42,0.0275,0.11,2020,42
三重県,マイコプラズマ肺炎,2020-43,0.055,0.11,2020,43
三重県,マイコプラズマ肺炎,2020-44,0.055,0,2020,44
三重県,マイコプラズマ肺炎,2020-45,0.055,0,2020,45
三重県,マイコプラズマ肺炎,2020-46,0.0275,0,2020,46
三重県,マイコプラズマ肺炎,2020-47,0,0,2020,47
三重県,マイコプラズマ肺炎,2020-48,0,0,2020,48
三重県,マイコプラズマ肺炎,2020-49,0.055,0.22,2020,49
三重県,マイコプラズマ肺炎,2020-50,0.0825,0.11,2020,50
三重県,マイコプラズマ肺炎,2020-51,0.0825,0,2020,51
三重県,マイコプラズマ肺炎,2020-52,0.11,0.11,2020,52
三重県,伝染性紅斑,2020-01,0.4,0.29,2020,1
三重県,伝染性紅斑,2020-02,0.495,0.91,2020,2
三重県,伝染性紅斑,2020-03,0.445,0.58,2020,3
三重県,伝染性紅斑,2020-04,0.6725,0.91,2020,4
三重県,伝染性紅斑,2020-05,0.775,0.7,2020,5
三重県,伝染性紅斑,2020-06,0.6975,0.6,2020,6
三重県,伝染性紅斑,2020-07,0.6475,0.38,2020,7
三重県,伝染性紅斑,2020-08,0.565,0.58,2020,8
三重県,伝染性紅斑,2020-09,0.47250000000000003,0.33,2020,9
三重県,伝染性紅斑,2020-10,0.45499999999999996,0.53,2020,10
三重県,伝染性紅斑,2020-11,0.555,0.78,2020,11
三重県,伝染性紅斑,2020-12,0.5625,0.61,2020,12
三重県,伝染性紅斑,2020-13,0.575,0.38,2020,13
三重県,伝染性紅斑,2020-14,0.5525,0.44,2020,14
三重県,伝染性紅斑,2020-15,0.45499999999999996,0.39,2020,15
三重県,伝染性紅斑,2020-16,0.385,0.33,2020,16
三重県,伝染性紅斑,2020-17,0.34,0.2,2020,17
三重県,伝染性紅斑,2020-18,0.32500000000000007,0.38,2020,18
三重県,伝染性紅斑,2020-19,0.2725,0.18,2020,19
三重県,伝染性紅斑,2020-20,0.245,0.22,2020,20
三重県,伝染性紅斑,2020-21,0.23,0.14,2020,21
三重県,伝染性紅斑,2020-22,0.14500000000000002,0.04,2020,22
三重県,伝染性紅斑,2020-23,0.11000000000000001,0.04,2020,23
三重県,伝染性紅斑,2020-24,0.07250000000000001,0.07,2020,24
三重県,伝染性紅斑,2020-25,0.05,0.05,2020,25
三重県,伝染性紅斑,2020-26,0.045000000000000005,0.02,2020,26
三重県,伝染性紅斑,2020-27,0.04,0.02,2020,27
三重県,伝染性紅斑,2020-28,0.0275,0.02,2020,28
三重県,伝染性紅斑,2020-29,0.015,0,2020,29
三重県,伝染性紅斑,2020-30,0.022500000000000003,0.05,2020,30
三重県,伝染性紅斑,2020-31,0.0175,0,2020,31
三重県,伝染性紅斑,2020-32,0.025,0.05,2020,32
三重県,伝染性紅斑,2020-33,0.025,0,2020,33
三重県,伝染性紅斑,2020-34,0.0175,0.02,2020,34
三重県,伝染性紅斑,2020-35,0.0175,0,2020,35
三重県,伝染性紅斑,2020-36,0.005,0,2020,36
三重県,伝染性紅斑,2020-37,0.01,0.02,2020,37
三重県,伝染性紅斑,2020-38,0.005,0,2020,38
三重県,伝染性紅斑,2020-39,0.005,0,2020,39
三重県,伝染性紅斑,2020-40,0.005,0,2020,40
三重県,伝染性紅斑,2020-41,0.005,0.02,2020,41
三重県,伝染性紅斑,2020-42,0.01,0.02,2020,42
三重県,伝染性紅斑,2020-43,0.01,0,2020,43
三重県,伝染性紅斑,2020-44,0.01,0,2020,44
三重県,伝染性紅斑,2020-45,0.005,0,2020,45
三重県,伝染性紅斑,2020-46,0.005,0.02,2020,46
三重県,伝染性紅斑,2020-47,0.01,0.02,2020,47
三重県,伝染性紅斑,2020-48,0.01,0,2020,48
三重県,伝染性紅斑,2020-49,0.015,0.02,2020,49
三重県,伝染性紅斑,2020-50,0.01,0,2020,50
三重県,伝染性紅斑,2020-51,0.005,0,2020,51
三重県,伝染性紅斑,2020-52,0.01,0.02,2020,52
三重県,咽頭結膜熱,2020-01,0.9325000000000001,0.67,2020,1
三重県,咽頭結膜熱,2020-02,0.8175000000000001,1.07,2020,2
三重県,咽頭結膜熱,2020-03,0.6499999999999999,0.62,2020,3
三重県,咽頭結膜熱,2020-04,0.73,0.56,2020,4
三重県,咽頭結膜熱,2020-05,0.6925000000000001,0.52,2020,5
三重県,咽頭結膜熱,2020-06,0.5525,0.51,2020,6
三重県,咽頭結膜熱,2020-07,0.5475,0.6,2020,7
三重県,咽頭結膜熱,2020-08,0.53,0.49,2020,8
三重県,咽頭結膜熱,2020-09,0.45,0.2,2020,9
三重県,咽頭結膜熱,2020-10,0.4275,0.42,2020,10
三重県,咽頭結膜熱,2020-11,0.39999999999999997,0.49,2020,11
三重県,咽頭結膜熱,2020-12,0.3575,0.32,2020,12
三重県,咽頭結膜熱,2020-13,0.39,0.33,2020,13
三重県,咽頭結膜熱,2020-14,0.33,0.18,2020,14
三重県,咽頭結膜熱,2020-15,0.265,0.23,2020,15
三重県,咽頭結膜熱,2020-16,0.245,0.24,2020,16
三重県,咽頭結膜熱,2020-17,0.20750000000000002,0.18,2020,17
三重県,咽頭結膜熱,2020-18,0.2075,0.18,2020,18
三重県,咽頭結膜熱,2020-19,0.1825,0.13,2020,19
三重県,咽頭結膜熱,2020-20,0.14,0.07,2020,20
三重県,咽頭結膜熱,2020-21,0.15250000000000002,0.23,2020,21
三重県,咽頭結膜熱,2020-22,0.125,0.07,2020,22
三重県,咽頭結膜熱,2020-23,0.11,0.07,2020,23
三重県,咽頭結膜熱,2020-24,0.125,0.13,2020,24
三重県,咽頭結膜熱,2020-25,0.11750000000000001,0.2,2020,25
三重県,咽頭結膜熱,2020-26,0.1325,0.13,2020,26
三重県,咽頭結膜熱,2020-27,0.15000000000000002,0.14,2020,27
三重県,咽頭結膜熱,2020-28,0.1675,0.2,2020,28
三重県,咽頭結膜熱,2020-29,0.18000000000000002,0.25,2020,29
三重県,咽頭結膜熱,2020-30,0.205,0.23,2020,30
三重県,咽頭結膜熱,2020-31,0.26,0.36,2020,31
三重県,咽頭結膜熱,2020-32,0.245,0.14,2020,32
三重県,咽頭結膜熱,2020-33,0.205,0.09,2020,33
三重県,咽頭結膜熱,2020-34,0.2,0.21,2020,34
三重県,咽頭結膜熱,2020-35,0.1425,0.13,2020,35
三重県,咽頭結膜熱,2020-36,0.125,0.07,2020,36
三重県,咽頭結膜熱,2020-37,0.1375,0.14,2020,37
三重県,咽頭結膜熱,2020-38,0.12000000000000001,0.14,2020,38
三重県,咽頭結膜熱,2020-39,0.1275,0.16,2020,39
三重県,咽頭結膜熱,2020-40,0.14500000000000002,0.14,2020,40
三重県,咽頭結膜熱,2020-41,0.1225,0.05,2020,41
三重県,咽頭結膜熱,2020-42,0.11500000000000002,0.11,2020,42
三重県,咽頭結膜熱,2020-43,0.08750000000000001,0.05,2020,43
三重県,咽頭結膜熱,2020-44,0.0875,0.14,2020,44
三重県,咽頭結膜熱,2020-45,0.1075,0.13,2020,45
三重県,咽頭結膜熱,2020-46,0.14,0.24,2020,46
三重県,咽頭結膜熱,2020-47,0.17750000000000002,0.2,2020,47
三重県,咽頭結膜熱,2020-48,0.1875,0.18,2020,48
三重県,咽頭結膜熱,2020-49,0.2225,0.27,2020,49
三重県,咽頭結膜熱,2020-50,0.27249999999999996,0.44,2020,50
三重県,咽頭結膜熱,2020-51,0.3225,0.4,2020,51
三重県,咽頭結膜熱,2020-52,0.3375,0.24,2020,52
三重県,急性出血性結膜炎,2020-01,0.02,0,2020,1
三重県,急性出血性結膜炎,2020-02,0,0,2020,2
三重県,急性出血性結膜炎,2020-03,0,0,2020,3
三重県,急性出血性結膜炎,2020-04,0,0,2020,4
三重県,急性出血性結膜炎,2020-05,0,0,2020,5
三重県,急性出血性結膜炎,2020-06,0,0,2020,6
三重県,急性出血性結膜炎,2020-07,0,0,2020,7
三重県,急性出血性結膜炎,2020-08,0,0,2020,8
三重県,急性出血性結膜炎,2020-09,0,0,2020,9
三重県,急性出血性結膜炎,2020-10,0,0,2020,10
三重県,急性出血性結膜炎,2020-11,0,0,2020,11
三重県,急性出血性結膜炎,2020-12,0,0,2020,12
三重県,急性出血性結膜炎,2020-13,0,0,2020,13
三重県,急性出血性結膜炎,2020-14,0,0,2020,14
三重県,急性出血性結膜炎,2020-15,0,0,2020,15
三重県,急性出血性結膜炎,2020-16,0,0,2020,16
三重県,急性出血性結膜炎,2020-17,0,0,2020,17
三重県,急性出血性結膜炎,2020-18,0,0,2020,18
三重県,急性出血性結膜炎,2020-19,0,0,2020,19
三重県,急性出血性結膜炎,2020-20,0,0,2020,20
三重県,急性出血性結膜炎,2020-21,0,0,2020,21
三重県,急性出血性結膜炎,2020-22,0,0,2020,22
三重県,急性出血性結膜炎,2020-23,0,0,2020,23
三重県,急性出血性結膜炎,2020-24,0,0,2020,24
三重県,急性出血性結膜炎,2020-25,0,0,2020,25
三重県,急性出血性結膜炎,2020-26,0,0,2020,26
三重県,急性出血性結膜炎,2020-27,0,0,2020,27
三重県,急性出血性結膜炎,2020-28,0,0,2020,28
三重県,急性出血性結膜炎,2020-29,0,0,2020,29
三重県,急性出血性結膜炎,2020-30,0,0,2020,30
三重県,急性出血性結膜炎,2020-31,0,0,2020,31
三重県,急性出血性結膜炎,2020-32,0,0,2020,32
三重県,急性出血性結膜炎,2020-33,0,0,2020,33
三重県,急性出血性結膜炎,2020-34,0,0,2020,34
三重県,急性出血性結膜炎,2020-35,0,0,2020,35
三重県,急性出血性結膜炎,2020-36,0,0,2020,36
三重県,急性出血性結膜炎,2020-37,0,0,2020,37
