pref,category,year_week,ma4,weekly_value,yr,wk
三重県,インフルエンザ,2021-18,0.01,0,2021,18
三重県,インフルエンザ,2021-19,0.0125,0.01,2021,19
三重県,インフルエンザ,2021-20,0.015,0.01,2021,20
三重県,インフルエンザ,2021-21,0.005,0,2021,21
三重県,インフルエンザ,2021-22,0.005,0,2021,22
三重県,インフルエンザ,2021-23,0.01,0.03,2021,23
三重県,インフルエンザ,2021-24,0.0075,0,2021,24
三重県,インフルエンザ,2021-25,0.0075,0,2021,25
三重県,インフルエンザ,2021-26,0.0075,0,2021,26
三重県,インフルエンザ,2021-27,0,0,2021,27
三重県,インフルエンザ,2021-28,0,0,2021,28
三重県,インフルエンザ,2021-29,0,0,2021,29
三重県,インフルエンザ,2021-30,0,0,2021,30
三重県,インフルエンザ,2021-31,0,0,2021,31
三重県,インフルエンザ,2021-32,0,0,2021,32
三重県,インフルエンザ,2021-33,0,0,2021,33
三重県,インフルエンザ,2021-34,0,0,2021,34
三重県,インフルエンザ,2021-35,0,0,2021,35
三重県,インフルエンザ,2021-36,0,0,2021,36
三重県,インフルエンザ,2021-37,0,0,2021,37
三重県,インフルエンザ,2021-38,0,0,2021,38
三重県,インフルエンザ,2021-39,0.0025,0.01,2021,39
三重県,インフルエンザ,2021-40,0.0025,0,2021,40
三重県,インフルエンザ,2021-41,0.005,0.01,2021,41
三重県,インフルエンザ,2021-42,0.005,0,2021,42
三重県,インフルエンザ,2021-43,0.01,0.03,2021,43
三重県,インフルエンザ,2021-44,0.01,0,2021,44
三重県,インフルエンザ,2021-45,0.01,0.01,2021,45
三重県,インフルエンザ,2021-46,0.01,0,2021,46
三重県,インフルエンザ,2021-47,0.01,0.03,2021,47
三重県,インフルエンザ,2021-48,0.03,0.08,2021,48
三重県,インフルエンザ,2021-49,0.065,0.15,2021,49
三重県,インフルエンザ,2021-50,0.0975,0.13,2021,50
三重県,インフルエンザ,2021-51,0.0975,0.03,2021,51
三重県,インフルエンザ,2021-53,0.05500000000000001,0.1,2021,53
三重県,クラミジア肺炎,2021-01,0,0,2021,1
三重県,クラミジア肺炎,2021-02,0,0,2021,2
三重県,クラミジア肺炎,2021-03,0,0,2021,3
三重県,クラミジア肺炎,2021-04,0,0,2021,4
三重県,クラミジア肺炎,2021-05,0,0,2021,5
三重県,クラミジア肺炎,2021-06,0,0,2021,6
三重県,クラミジア肺炎,2021-07,0,0,2021,7
三重県,クラミジア肺炎,2021-08,0,0,2021,8
三重県,クラミジア肺炎,2021-09,0,0,2021,9
三重県,クラミジア肺炎,2021-10,0,0,2021,10
三重県,クラミジア肺炎,2021-11,0,0,2021,11
三重県,クラミジア肺炎,2021-12,0,0,2021,12
三重県,クラミジア肺炎,2021-13,0,0,2021,13
三重県,クラミジア肺炎,2021-14,0,0,2021,14
三重県,クラミジア肺炎,2021-15,0,0,2021,15
三重県,クラミジア肺炎,2021-16,0,0,2021,16
三重県,クラミジア肺炎,2021-17,0,0,2021,17
三重県,クラミジア肺炎,2021-18,0,0,2021,18
三重県,クラミジア肺炎,2021-19,0,0,2021,19
三重県,クラミジア肺炎,2021-20,0,0,2021,20
三重県,クラミジア肺炎,2021-21,0,0,2021,21
三重県,クラミジア肺炎,2021-22,0,0,2021,22
三重県,クラミジア肺炎,2021-23,0,0,2021,23
三重県,クラミジア肺炎,2021-24,0,0,2021,24
三重県,クラミジア肺炎,2021-25,0,0,2021,25
三重県,クラミジア肺炎,2021-26,0,0,2021,26
三重県,クラミジア肺炎,2021-27,0,0,2021,27
三重県,クラミジア肺炎,2021-28,0,0,2021,28
三重県,クラミジア肺炎,2021-29,0,0,2021,29
三重県,クラミジア肺炎,2021-30,0,0,2021,30
三重県,クラミジア肺炎,2021-31,0,0,2021,31
三重県,クラミジア肺炎,2021-32,0,0,2021,32
三重県,クラミジア肺炎,2021-33,0,0,2021,33
三重県,クラミジア肺炎,2021-34,0,0,2021,34
三重県,クラミジア肺炎,2021-35,0,0,2021,35
三重県,クラミジア肺炎,2021-36,0,0,2021,36
三重県,クラミジア肺炎,2021-37,0,0,2021,37
三重県,クラミジア肺炎,2021-38,0,0,2021,38
三重県,クラミジア肺炎,2021-39,0,0,2021,39
三重県,クラミジア肺炎,2021-40,0,0,2021,40
三重県,クラミジア肺炎,2021-41,0,0,2021,41
三重県,クラミジア肺炎,2021-42,0,0,2021,42
三重県,クラミジア肺炎,2021-43,0,0,2021,43
三重県,クラミジア肺炎,2021-44,0,0,2021,44
三重県,クラミジア肺炎,2021-45,0,0,2021,45
三重県,クラミジア肺炎,2021-46,0,0,2021,46
三重県,クラミジア肺炎,2021-47,0,0,2021,47
三重県,クラミジア肺炎,2021-48,0,0,2021,48
三重県,クラミジア肺炎,2021-49,0,0,2021,49
三重県,クラミジア肺炎,2021-50,0,0,2021,50
三重県,クラミジア肺炎,2021-51,0,0,2021,51
三重県,クラミジア肺炎,2021-53,0,0,2021,53
三重県,ヘルパンギーナ,2021-01,0.16999999999999998,0,2021,1
三重県,ヘルパンギーナ,2021-02,0.0925,0,2021,2
三重県,ヘルパンギーナ,2021-03,0.0425,0.04,2021,3
三重県,ヘルパンギーナ,2021-04,0.01,0,2021,4
三重県,ヘルパンギーナ,2021-05,0.015,0.02,2021,5
三重県,ヘルパンギーナ,2021-06,0.015,0,2021,6
三重県,ヘルパンギーナ,2021-07,0.005,0,2021,7
三重県,ヘルパンギーナ,2021-08,0.005,0,2021,8
三重県,ヘルパンギーナ,2021-09,0,0,2021,9
三重県,ヘルパンギーナ,2021-10,0,0,2021,10
三重県,ヘルパンギーナ,2021-11,0,0,2021,11
三重県,ヘルパンギーナ,2021-12,0,0,2021,12
三重県,ヘルパンギーナ,2021-13,0.005,0.02,2021,13
三重県,ヘルパンギーナ,2021-14,0.0175,0.05,2021,14
三重県,ヘルパンギーナ,2021-15,0.022500000000000003,0.02,2021,15
三重県,ヘルパンギーナ,2021-16,0.0275,0.02,2021,16
三重県,ヘルパンギーナ,2021-17,0.04000000000000001,0.07,2021,17
三重県,ヘルパンギーナ,2021-18,0.0325,0.02,2021,18
三重県,ヘルパンギーナ,2021-19,0.027500000000000004,0,2021,19
三重県,ヘルパンギーナ,2021-20,0.14250000000000002,0.48,2021,20
三重県,ヘルパンギーナ,2021-21,0.305,0.72,2021,21
三重県,ヘルパンギーナ,2021-22,0.385,0.34,2021,22
三重県,ヘルパンギーナ,2021-23,0.4975,0.45,2021,23
三重県,ヘルパンギーナ,2021-24,0.47750000000000004,0.4,2021,24
三重県,ヘルパンギーナ,2021-25,0.495,0.79,2021,25
三重県,ヘルパンギーナ,2021-26,0.5175000000000001,0.43,2021,26
三重県,ヘルパンギーナ,2021-27,0.5475,0.57,2021,27
三重県,ヘルパンギーナ,2021-28,0.6625,0.86,2021,28
三重県,ヘルパンギーナ,2021-29,0.72,1.02,2021,29
三重県,ヘルパンギーナ,2021-30,0.8674999999999999,1.02,2021,30
三重県,ヘルパンギーナ,2021-31,0.975,1,2021,31
三重県,ヘルパンギーナ,2021-32,0.9075,0.59,2021,32
三重県,ヘルパンギーナ,2021-33,0.875,0.89,2021,33
三重県,ヘルパンギーナ,2021-34,0.995,1.5,2021,34
三重県,ヘルパンギーナ,2021-35,1.07,1.3,2021,35
三重県,ヘルパンギーナ,2021-36,1.0825,0.64,2021,36
三重県,ヘルパンギーナ,2021-37,1.07,0.84,2021,37
三重県,ヘルパンギーナ,2021-38,0.7849999999999999,0.36,2021,38
三重県,ヘルパンギーナ,2021-39,0.55,0.36,2021,39
三重県,ヘルパンギーナ,2021-40,0.5175,0.51,2021,40
三重県,ヘルパンギーナ,2021-41,0.4275,0.48,2021,41
三重県,ヘルパンギーナ,2021-42,0.4275,0.36,2021,42
三重県,ヘルパンギーナ,2021-43,0.46249999999999997,0.5,2021,43
三重県,ヘルパンギーナ,2021-44,0.5399999999999999,0.82,2021,44
三重県,ヘルパンギーナ,2021-45,0.5499999999999999,0.52,2021,45
三重県,ヘルパンギーナ,2021-46,0.5825,0.49,2021,46
三重県,ヘルパンギーナ,2021-47,0.5125,0.22,2021,47
三重県,ヘルパンギーナ,2021-48,0.425,0.47,2021,48
三重県,ヘルパンギーナ,2021-49,0.3675,0.29,2021,49
三重県,ヘルパンギーナ,2021-50,0.31749999999999995,0.29,2021,50
三重県,ヘルパンギーナ,2021-51,0.2975,0.14,2021,51
三重県,ヘルパンギーナ,2021-53,0.265,0.13,2021,53
三重県,マイコプラズマ肺炎,2021-01,0.055,0.11,2021,1
三重県,マイコプラズマ肺炎,2021-02,0.0825,0.11,2021,2
三重県,マイコプラズマ肺炎,2021-03,0.0825,0.11,2021,3
三重県,マイコプラズマ肺炎,2021-04,0.0825,0,2021,4
三重県,マイコプラズマ肺炎,2021-05,0.055,0,2021,5
三重県,マイコプラズマ肺炎,2021-06,0.0275,0,2021,6
三重県,マイコプラズマ肺炎,2021-07,0,0,2021,7
三重県,マイコプラズマ肺炎,2021-08,0.0275,0.11,2021,8
三重県,マイコプラズマ肺炎,2021-09,0.0275,0,2021,9
三重県,マイコプラズマ肺炎,2021-10,0.055,0.11,2021,10
三重県,マイコプラズマ肺炎,2021-11,0.055,0,2021,11
三重県,マイコプラズマ肺炎,2021-12,0.0275,0,2021,12
三重県,マイコプラズマ肺炎,2021-13,0.0275,0,2021,13
三重県,マイコプラズマ肺炎,2021-14,0.0275,0.11,2021,14
三重県,マイコプラズマ肺炎,2021-15,0.0275,0,2021,15
三重県,マイコプラズマ肺炎,2021-16,0.0825,0.22,2021,16
三重県,マイコプラズマ肺炎,2021-17,0.165,0.33,2021,17
三重県,マイコプラズマ肺炎,2021-18,0.165,0.11,2021,18
三重県,マイコプラズマ肺炎,2021-19,0.2475,0.33,2021,19
三重県,マイコプラズマ肺炎,2021-20,0.22000000000000003,0.11,2021,20
三重県,マイコプラズマ肺炎,2021-21,0.1375,0,2021,21
三重県,マイコプラズマ肺炎,2021-22,0.1375,0.11,2021,22
三重県,マイコプラズマ肺炎,2021-23,0.055,0,2021,23
三重県,マイコプラズマ肺炎,2021-24,0.055,0.11,2021,24
三重県,マイコプラズマ肺炎,2021-25,0.055,0,2021,25
三重県,マイコプラズマ肺炎,2021-26,0.0825,0.22,2021,26
三重県,マイコプラズマ肺炎,2021-27,0.0825,0,2021,27
三重県,マイコプラズマ肺炎,2021-28,0.055,0,2021,28
三重県,マイコプラズマ肺炎,2021-29,0.055,0,2021,29
三重県,マイコプラズマ肺炎,2021-30,0,0,2021,30
三重県,マイコプラズマ肺炎,2021-31,0,0,2021,31
三重県,マイコプラズマ肺炎,2021-32,0.0275,0.11,2021,32
三重県,マイコプラズマ肺炎,2021-33,0.055,0.11,2021,33
三重県,マイコプラズマ肺炎,2021-34,0.055,0,2021,34
三重県,マイコプラズマ肺炎,2021-35,0.055,0,2021,35
三重県,マイコプラズマ肺炎,2021-36,0.055,0.11,2021,36
三重県,マイコプラズマ肺炎,2021-37,0.055,0.11,2021,37
三重県,マイコプラズマ肺炎,2021-38,0.055,0,2021,38
三重県,マイコプラズマ肺炎,2021-39,0.055,0,2021,39
三重県,マイコプラズマ肺炎,2021-40,0.0275,0,2021,40
三重県,マイコプラズマ肺炎,2021-41,0.0275,0.11,2021,41
三重県,マイコプラズマ肺炎,2021-42,0.055,0.11,2021,42
三重県,マイコプラズマ肺炎,2021-43,0.055,0,2021,43
三重県,マイコプラズマ肺炎,2021-44,0.055,0,2021,44
三重県,マイコプラズマ肺炎,2021-45,0.0275,0,2021,45
三重県,マイコプラズマ肺炎,2021-46,0,0,2021,46
三重県,マイコプラズマ肺炎,2021-47,0,0,2021,47
三重県,マイコプラズマ肺炎,2021-48,0,0,2021,48
三重県,マイコプラズマ肺炎,2021-49,0,0,2021,49
三重県,マイコプラズマ肺炎,2021-50,0,0,2021,50
三重県,マイコプラズマ肺炎,2021-51,0,0,2021,51
三重県,マイコプラズマ肺炎,2021-53,0.055,0,2021,53
三重県,伝染性紅斑,2021-01,0.01,0.02,2021,1
三重県,伝染性紅斑,2021-02,0.01,0,2021,2
三重県,伝染性紅斑,2021-03,0.015,0.04,2021,3
三重県,伝染性紅斑,2021-04,0.02,0.02,2021,4
三重県,伝染性紅斑,2021-05,0.015,0,2021,5
三重県,伝染性紅斑,2021-06,0.015,0,2021,6
三重県,伝染性紅斑,2021-07,0.01,0.02,2021,7
三重県,伝染性紅斑,2021-08,0.005,0,2021,8
三重県,伝染性紅斑,2021-09,0.005,0,2021,9
三重県,伝染性紅斑,2021-10,0.005,0,2021,10
三重県,伝染性紅斑,2021-11,0,0,2021,11
三重県,伝染性紅斑,2021-12,0,0,2021,12
三重県,伝染性紅斑,2021-13,0,0,2021,13
三重県,伝染性紅斑,2021-14,0,0,2021,14
三重県,伝染性紅斑,2021-15,0.005,0.02,2021,15
三重県,伝染性紅斑,2021-16,0.005,0,2021,16
三重県,伝染性紅斑,2021-17,0.0175,0.05,2021,17
三重県,伝染性紅斑,2021-18,0.0175,0,2021,18
三重県,伝染性紅斑,2021-19,0.0125,0,2021,19
三重県,伝染性紅斑,2021-20,0.0175,0.02,2021,20
三重県,伝染性紅斑,2021-21,0.005,0,2021,21
三重県,伝染性紅斑,2021-22,0.005,0,2021,22
三重県,伝染性紅斑,2021-23,0.005,0,2021,23
三重県,伝染性紅斑,2021-24,0.005,0.02,2021,24
三重県,伝染性紅斑,2021-25,0.005,0,2021,25
三重県,伝染性紅斑,2021-26,0.0175,0.05,2021,26
三重県,伝染性紅斑,2021-27,0.0175,0,2021,27
三重県,伝染性紅斑,2021-28,0.0125,0,2021,28
三重県,伝染性紅斑,2021-29,0.0125,0,2021,29
三重県,伝染性紅斑,2021-30,0.005,0.02,2021,30
三重県,伝染性紅斑,2021-31,0.01,0.02,2021,31
三重県,伝染性紅斑,2021-32,0.01,0,2021,32
三重県,伝染性紅斑,2021-33,0.01,0,2021,33
三重県,伝染性紅斑,2021-34,0.005,0,2021,34
三重県,伝染性紅斑,2021-35,0,0,2021,35
三重県,伝染性紅斑,2021-36,0.005,0.02,2021,36
三重県,伝染性紅斑,2021-37,0.005,0,2021,37
三重県,伝染性紅斑,2021-38,0.005,0,2021,38
三重県,伝染性紅斑,2021-39,0.01,0.02,2021,39
三重県,伝染性紅斑,2021-40,0.005,0,2021,40
三重県,伝染性紅斑,2021-41,0.005,0,2021,41
三重県,伝染性紅斑,2021-42,0.0175,0.05,2021,42
三重県,伝染性紅斑,2021-43,0.030000000000000002,0.07,2021,43
三重県,伝染性紅斑,2021-44,0.030000000000000002,0,2021,44
三重県,伝染性紅斑,2021-45,0.030000000000000002,0,2021,45
三重県,伝染性紅斑,2021-46,0.04,0.09,2021,46
三重県,伝染性紅斑,2021-47,0.0225,0,2021,47
三重県,伝染性紅斑,2021-48,0.0225,0,2021,48
三重県,伝染性紅斑,2021-49,0.0225,0,2021,49
三重県,伝染性紅斑,2021-50,0,0,2021,50
三重県,伝染性紅斑,2021-51,0,0,2021,51
三重県,伝染性紅斑,2021-53,0.005,0,2021,53
三重県,咽頭結膜熱,2021-01,0.25,0.23,2021,1
三重県,咽頭結膜熱,2021-02,0.1775,0.11,2021,2
三重県,咽頭結膜熱,2021-03,0.1575,0.16,2021,3
三重県,咽頭結膜熱,2021-04,0.1525,0.11,2021,4
三重県,咽頭結膜熱,2021-05,0.1175,0.09,2021,5
三重県,咽頭結膜熱,2021-06,0.10750000000000001,0.07,2021,6
三重県,咽頭結膜熱,2021-07,0.11249999999999999,0.18,2021,7
三重県,咽頭結膜熱,2021-08,0.09,0.02,2021,8
三重県,咽頭結膜熱,2021-09,0.1125,0.18,2021,9
三重県,咽頭結膜熱,2021-10,0.135,0.16,2021,10
三重県,咽頭結膜熱,2021-11,0.14,0.2,2021,11
三重県,咽頭結膜熱,2021-12,0.15750000000000003,0.09,2021,12
三重県,咽頭結膜熱,2021-13,0.14750000000000002,0.14,2021,13
三重県,咽頭結膜熱,2021-14,0.13,0.09,2021,14
三重県,咽頭結膜熱,2021-15,0.11499999999999999,0.14,2021,15
三重県,咽頭結膜熱,2021-16,0.155,0.25,2021,16
三重県,咽頭結膜熱,2021-17,0.195,0.3,2021,17
三重県,咽頭結膜熱,2021-18,0.19,0.07,2021,18
三重県,咽頭結膜熱,2021-19,0.2575,0.41,2021,19
三重県,咽頭結膜熱,2021-20,0.2575,0.25,2021,20
三重県,咽頭結膜熱,2021-21,0.305,0.49,2021,21
三重県,咽頭結膜熱,2021-22,0.4125,0.5,2021,22
三重県,咽頭結膜熱,2021-23,0.3725,0.25,2021,23
三重県,咽頭結膜熱,2021-24,0.42,0.44,2021,24
三重県,咽頭結膜熱,2021-25,0.415,0.47,2021,25
三重県,咽頭結膜熱,2021-26,0.39749999999999996,0.43,2021,26
三重県,咽頭結膜熱,2021-27,0.385,0.2,2021,27
三重県,咽頭結膜熱,2021-28,0.32,0.18,2021,28
三重県,咽頭結膜熱,2021-29,0.2475,0.18,2021,29
三重県,咽頭結膜熱,2021-30,0.16749999999999998,0.11,2021,30
三重県,咽頭結膜熱,2021-31,0.18,0.25,2021,31
三重県,咽頭結膜熱,2021-32,0.15749999999999997,0.09,2021,32
三重県,咽頭結膜熱,2021-33,0.13,0.07,2021,33
三重県,咽頭結膜熱,2021-34,0.13,0.11,2021,34
三重県,咽頭結膜熱,2021-35,0.095,0.11,2021,35
三重県,咽頭結膜熱,2021-36,0.09,0.07,2021,36
三重県,咽頭結膜熱,2021-37,0.09,0.07,2021,37
三重県,咽頭結膜熱,2021-38,0.075,0.05,2021,38
三重県,咽頭結膜熱,2021-39,0.060000000000000005,0.05,2021,39
三重県,咽頭結膜熱,2021-40,0.060000000000000005,0.07,2021,40
三重県,咽頭結膜熱,2021-41,0.05500000000000001,0.05,2021,41
三重県,咽頭結膜熱,2021-42,0.05500000000000001,0.05,2021,42
三重県,咽頭結膜熱,2021-43,0.0425,0,2021,43
三重県,咽頭結膜熱,2021-44,0.057499999999999996,0.13,2021,44
三重県,咽頭結膜熱,2021-45,0.09,0.18,2021,45
三重県,咽頭結膜熱,2021-46,0.1275,0.2,2021,46
三重県,咽頭結膜熱,2021-47,0.1875,0.24,2021,47
三重県,咽頭結膜熱,2021-48,0.22749999999999998,0.29,2021,48
三重県,咽頭結膜熱,2021-49,0.2425,0.24,2021,49
三重県,咽頭結膜熱,2021-50,0.27,0.31,2021,50
三重県,咽頭結膜熱,2021-51,0.2725,0.25,2021,51
三重県,咽頭結膜熱,2021-53,0.3025,0.13,2021,53
三重県,急性出血性結膜炎,2021-01,0,0,2021,1
三重県,急性出血性結膜炎,2021-02,0,0,2021,2
三重県,急性出血性結膜炎,2021-03,0,0,2021,3
三重県,急性出血性結膜炎,2021-04,0,0,2021,4
三重県,急性出血性結膜炎,2021-05,0,0,2021,5
三重県,急性出血性結膜炎,2021-06,0,0,2021,6
三重県,急性出血性結膜炎,2021-07,0,0,2021,7
三重県,急性出血性結膜炎,2021-08,0,0,2021,8
三重県,急性出血性結膜炎,2021-09,0,0,2021,9
三重県,急性出血性結膜炎,2021-10,0,0,2021,10
三重県,急性出血性結膜炎,2021-11,0,0,2021,11
三重県,急性出血性結膜炎,2021-12,0,0,2021,12
三重県,急性出血性結膜炎,2021-13,0,0,2021,13
三重県,急性出血性結膜炎,2021-14,0,0,2021,14
三重県,急性出血性結膜炎,2021-15,0,0,2021,15
三重県,急性出血性結膜炎,2021-16,0,0,2021,16
三重県,急性出血性結膜炎,2021-17,0,0,2021,17
三重県,急性出血性結膜炎,2021-18,0,0,2021,18
三重県,急性出血性結膜炎,2021-19,0,0,2021,19
三重県,急性出血性結膜炎,2021-20,0,0,2021,20
三重県,急性出血性結膜炎,2021-21,0,0,2021,21
三重県,急性出血性結膜炎,2021-22,0,0,2021,22
三重県,急性出血性結膜炎,2021-23,0,0,2021,23
三重県,急性出血性結膜炎,2021-24,0,0,2021,24
三重県,急性出血性結膜炎,2021-25,0,0,2021,25
三重県,急性出血性結膜炎,2021-26,0,0,2021,26
三重県,急性出血性結膜炎,2021-27,0,0,2021,27
三重県,急性出血性結膜炎,2021-28,0,0,2021,28
三重県,急性出血性結膜炎,2021-29,0,0,2021,29
