pref,category,year_week,ma4,weekly_value,yr,wk
三重県,A群溶血性レンサ球菌咽頭炎,2024-44,2.71,2.82,2024,44
三重県,A群溶血性レンサ球菌咽頭炎,2024-45,2.6325,2.31,2024,45
三重県,A群溶血性レンサ球菌咽頭炎,2024-46,2.71,2.84,2024,46
三重県,A群溶血性レンサ球菌咽頭炎,2024-47,2.7325,2.96,2024,47
三重県,A群溶血性レンサ球菌咽頭炎,2024-48,2.9375,3.64,2024,48
三重県,A群溶血性レンサ球菌咽頭炎,2024-49,3.1500000000000004,3.16,2024,49
三重県,A群溶血性レンサ球菌咽頭炎,2024-50,3.1125,2.69,2024,50
三重県,A群溶血性レンサ球菌咽頭炎,2024-51,3.095,2.89,2024,51
三重県,A群溶血性レンサ球菌咽頭炎,2024-52,2.8075,2.49,2024,52
三重県,RSウイルス,2024-01,0.03,0.02,2024,1
三重県,RSウイルス,2024-03,0.03,0.04,2024,3
三重県,RSウイルス,2024-04,0.025,0.02,2024,4
三重県,RSウイルス,2024-06,0.042499999999999996,0.09,2024,6
三重県,RSウイルス,2024-07,0.0475,0.04,2024,7
三重県,RSウイルス,2024-08,0.065,0.11,2024,8
三重県,RSウイルス,2024-09,0.10999999999999999,0.2,2024,9
三重県,RSウイルス,2024-10,0.1375,0.2,2024,10
三重県,RSウイルス,2024-11,0.18250000000000002,0.22,2024,11
三重県,RSウイルス,2024-12,0.26,0.42,2024,12
三重県,RSウイルス,2024-13,0.4825,1.09,2024,13
三重県,RSウイルス,2024-14,0.805,1.49,2024,14
三重県,RSウイルス,2024-15,1.3,2.2,2024,15
三重県,RSウイルス,2024-16,2.0175,3.29,2024,16
三重県,RSウイルス,2024-17,2.535,3.16,2024,17
三重県,RSウイルス,2024-18,2.835,2.69,2024,18
三重県,RSウイルス,2024-19,2.9450000000000003,2.64,2024,19
三重県,RSウイルス,2024-20,2.8175,2.78,2024,20
三重県,RSウイルス,2024-21,2.6675,2.56,2024,21
三重県,RSウイルス,2024-22,2.435,1.76,2024,22
三重県,RSウイルス,2024-23,2.2424999999999997,1.87,2024,23
三重県,RSウイルス,2024-24,2.13,2.33,2024,24
三重県,RSウイルス,2024-25,1.9175,1.71,2024,25
三重県,RSウイルス,2024-26,1.9200000000000002,1.77,2024,26
三重県,RSウイルス,2024-27,1.9125,1.84,2024,27
三重県,RSウイルス,2024-28,1.8350000000000002,2.02,2024,28
三重県,RSウイルス,2024-29,1.8399999999999999,1.73,2024,29
三重県,RSウイルス,2024-30,1.92,2.09,2024,30
三重県,RSウイルス,2024-31,2,2.16,2024,31
三重県,RSウイルス,2024-32,1.875,1.52,2024,32
三重県,RSウイルス,2024-33,1.6475,0.82,2024,33
三重県,RSウイルス,2024-34,1.29,0.66,2024,34
三重県,RSウイルス,2024-35,0.86,0.44,2024,35
三重県,RSウイルス,2024-36,0.64,0.64,2024,36
三重県,RSウイルス,2024-37,0.63,0.78,2024,37
三重県,RSウイルス,2024-38,0.5925,0.51,2024,38
三重県,RSウイルス,2024-39,0.6125,0.52,2024,39
三重県,RSウイルス,2024-40,0.5075000000000001,0.22,2024,40
三重県,RSウイルス,2024-41,0.35250000000000004,0.16,2024,41
三重県,RSウイルス,2024-42,0.28500000000000003,0.24,2024,42
三重県,RSウイルス,2024-43,0.245,0.36,2024,43
三重県,RSウイルス,2024-44,0.285,0.38,2024,44
三重県,RSウイルス,2024-45,0.31749999999999995,0.29,2024,45
三重県,RSウイルス,2024-46,0.3025,0.18,2024,46
三重県,RSウイルス,2024-47,0.29500000000000004,0.33,2024,47
三重県,RSウイルス,2024-48,0.2775,0.31,2024,48
三重県,RSウイルス,2024-49,0.2725,0.27,2024,49
三重県,RSウイルス,2024-50,0.30000000000000004,0.29,2024,50
三重県,RSウイルス,2024-51,0.335,0.47,2024,51
三重県,RSウイルス,2024-52,0.375,0.47,2024,52
三重県,インフルエンザ,2024-01,26.75,13.82,2024,1
三重県,インフルエンザ,2024-02,19.885,13.82,2024,2
三重県,インフルエンザ,2024-03,16.965,17.94,2024,3
三重県,インフルエンザ,2024-04,15.8325,17.75,2024,4
三重県,インフルエンザ,2024-05,17.567500000000003,20.76,2024,5
三重県,インフルエンザ,2024-06,19.73,22.47,2024,6
三重県,インフルエンザ,2024-07,20.4075,20.65,2024,7
三重県,インフルエンザ,2024-08,20.415,17.78,2024,8
三重県,インフルエンザ,2024-09,18.502499999999998,13.11,2024,9
三重県,インフルエンザ,2024-10,16.322499999999998,13.75,2024,10
三重県,インフルエンザ,2024-11,14.475,13.26,2024,11
三重県,インフルエンザ,2024-12,12.735,10.82,2024,12
三重県,インフルエンザ,2024-13,11.725,9.07,2024,13
三重県,インフルエンザ,2024-14,9.3025,4.06,2024,14
三重県,インフルエンザ,2024-15,6.45,1.85,2024,15
三重県,インフルエンザ,2024-16,4.0375,1.17,2024,16
三重県,インフルエンザ,2024-17,1.8775,0.43,2024,17
三重県,インフルエンザ,2024-18,0.915,0.21,2024,18
三重県,インフルエンザ,2024-19,0.495,0.17,2024,19
三重県,インフルエンザ,2024-20,0.22749999999999998,0.1,2024,20
三重県,インフルエンザ,2024-21,0.135,0.06,2024,21
三重県,インフルエンザ,2024-22,0.125,0.17,2024,22
三重県,インフルエンザ,2024-23,0.12,0.15,2024,23
三重県,インフルエンザ,2024-24,0.1025,0.03,2024,24
三重県,インフルエンザ,2024-25,0.125,0.15,2024,25
三重県,インフルエンザ,2024-26,0.1275,0.18,2024,26
三重県,インフルエンザ,2024-27,0.1225,0.13,2024,27
三重県,インフルエンザ,2024-28,0.1625,0.19,2024,28
三重県,インフルエンザ,2024-29,0.1725,0.19,2024,29
三重県,インフルエンザ,2024-30,0.165,0.15,2024,30
三重県,インフルエンザ,2024-31,0.1575,0.1,2024,31
三重県,インフルエンザ,2024-32,0.185,0.3,2024,32
三重県,インフルエンザ,2024-33,0.1825,0.18,2024,33
三重県,インフルエンザ,2024-34,0.1725,0.11,2024,34
三重県,インフルエンザ,2024-35,0.1925,0.18,2024,35
三重県,インフルエンザ,2024-36,0.2,0.33,2024,36
三重県,インフルエンザ,2024-37,0.265,0.44,2024,37
三重県,インフルエンザ,2024-38,0.285,0.19,2024,38
三重県,インフルエンザ,2024-39,0.28250000000000003,0.17,2024,39
三重県,インフルエンザ,2024-40,0.2525,0.21,2024,40
三重県,インフルエンザ,2024-41,0.22500000000000003,0.33,2024,41
三重県,インフルエンザ,2024-42,0.355,0.71,2024,42
三重県,インフルエンザ,2024-43,0.5025000000000001,0.76,2024,43
三重県,インフルエンザ,2024-44,0.565,0.46,2024,44
三重県,インフルエンザ,2024-45,0.6625,0.72,2024,45
三重県,インフルエンザ,2024-46,0.9199999999999999,1.74,2024,46
三重県,インフルエンザ,2024-47,1.4825,3.01,2024,47
三重県,インフルエンザ,2024-48,2.8475,5.92,2024,48
三重県,インフルエンザ,2024-49,5.255,10.35,2024,49
三重県,インフルエンザ,2024-50,9.9475,20.51,2024,50
三重県,インフルエンザ,2024-51,20.2475,44.21,2024,51
三重県,インフルエンザ,2024-52,34.2425,61.9,2024,52
三重県,クラミジア肺炎,2024-01,0,0,2024,1
三重県,クラミジア肺炎,2024-02,0,0,2024,2
三重県,クラミジア肺炎,2024-03,0,0,2024,3
三重県,クラミジア肺炎,2024-04,0,0,2024,4
三重県,クラミジア肺炎,2024-05,0,0,2024,5
三重県,クラミジア肺炎,2024-06,0,0,2024,6
三重県,クラミジア肺炎,2024-07,0,0,2024,7
三重県,クラミジア肺炎,2024-08,0,0,2024,8
三重県,クラミジア肺炎,2024-09,0,0,2024,9
三重県,クラミジア肺炎,2024-10,0,0,2024,10
三重県,クラミジア肺炎,2024-11,0,0,2024,11
三重県,クラミジア肺炎,2024-12,0,0,2024,12
三重県,クラミジア肺炎,2024-13,0,0,2024,13
三重県,クラミジア肺炎,2024-14,0,0,2024,14
三重県,クラミジア肺炎,2024-15,0,0,2024,15
三重県,クラミジア肺炎,2024-16,0,0,2024,16
三重県,クラミジア肺炎,2024-17,0,0,2024,17
三重県,クラミジア肺炎,2024-18,0,0,2024,18
三重県,クラミジア肺炎,2024-19,0,0,2024,19
三重県,クラミジア肺炎,2024-20,0,0,2024,20
三重県,クラミジア肺炎,2024-21,0,0,2024,21
三重県,クラミジア肺炎,2024-22,0,0,2024,22
三重県,クラミジア肺炎,2024-23,0,0,2024,23
三重県,クラミジア肺炎,2024-24,0,0,2024,24
三重県,クラミジア肺炎,2024-25,0,0,2024,25
三重県,クラミジア肺炎,2024-26,0,0,2024,26
三重県,クラミジア肺炎,2024-27,0,0,2024,27
三重県,クラミジア肺炎,2024-28,0,0,2024,28
三重県,クラミジア肺炎,2024-29,0,0,2024,29
三重県,クラミジア肺炎,2024-30,0,0,2024,30
三重県,クラミジア肺炎,2024-31,0,0,2024,31
三重県,クラミジア肺炎,2024-32,0,0,2024,32
三重県,クラミジア肺炎,2024-33,0,0,2024,33
三重県,クラミジア肺炎,2024-34,0,0,2024,34
三重県,クラミジア肺炎,2024-35,0,0,2024,35
三重県,クラミジア肺炎,2024-36,0,0,2024,36
三重県,クラミジア肺炎,2024-37,0,0,2024,37
三重県,クラミジア肺炎,2024-38,0,0,2024,38
三重県,クラミジア肺炎,2024-39,0,0,2024,39
三重県,クラミジア肺炎,2024-40,0,0,2024,40
三重県,クラミジア肺炎,2024-41,0,0,2024,41
三重県,クラミジア肺炎,2024-42,0,0,2024,42
三重県,クラミジア肺炎,2024-43,0,0,2024,43
三重県,クラミジア肺炎,2024-44,0,0,2024,44
三重県,クラミジア肺炎,2024-45,0,0,2024,45
三重県,クラミジア肺炎,2024-46,0,0,2024,46
三重県,クラミジア肺炎,2024-47,0,0,2024,47
三重県,クラミジア肺炎,2024-48,0,0,2024,48
三重県,クラミジア肺炎,2024-49,0,0,2024,49
三重県,クラミジア肺炎,2024-50,0,0,2024,50
三重県,クラミジア肺炎,2024-51,0,0,2024,51
三重県,クラミジア肺炎,2024-52,0,0,2024,52
三重県,ヘルパンギーナ,2024-01,0.02,0.02,2024,1
三重県,ヘルパンギーナ,2024-02,0.02,0,2024,2
三重県,ヘルパンギーナ,2024-03,0.015,0,2024,3
三重県,ヘルパンギーナ,2024-04,0.01,0.02,2024,4
三重県,ヘルパンギーナ,2024-05,0.0275,0.09,2024,5
三重県,ヘルパンギーナ,2024-06,0.0275,0,2024,6
三重県,ヘルパンギーナ,2024-07,0.0325,0.02,2024,7
三重県,ヘルパンギーナ,2024-08,0.0375,0.04,2024,8
三重県,ヘルパンギーナ,2024-09,0.015,0,2024,9
三重県,ヘルパンギーナ,2024-10,0.015,0,2024,10
三重県,ヘルパンギーナ,2024-11,0.02,0.04,2024,11
三重県,ヘルパンギーナ,2024-12,0.02,0.04,2024,12
三重県,ヘルパンギーナ,2024-13,0.0475,0.11,2024,13
三重県,ヘルパンギーナ,2024-14,0.0575,0.04,2024,14
三重県,ヘルパンギーナ,2024-15,0.075,0.11,2024,15
三重県,ヘルパンギーナ,2024-16,0.075,0.04,2024,16
三重県,ヘルパンギーナ,2024-17,0.065,0.07,2024,17
三重県,ヘルパンギーナ,2024-18,0.065,0.04,2024,18
三重県,ヘルパンギーナ,2024-19,0.09749999999999999,0.24,2024,19
三重県,ヘルパンギーナ,2024-20,0.15500000000000003,0.27,2024,20
三重県,ヘルパンギーナ,2024-21,0.315,0.71,2024,21
三重県,ヘルパンギーナ,2024-22,0.5225,0.87,2024,22
三重県,ヘルパンギーナ,2024-23,1.0125000000000002,2.2,2024,23
三重県,ヘルパンギーナ,2024-24,1.4725000000000001,2.11,2024,24
三重県,ヘルパンギーナ,2024-25,1.945,2.6,2024,25
三重県,ヘルパンギーナ,2024-26,2.33,2.41,2024,26
三重県,ヘルパンギーナ,2024-27,2.525,2.98,2024,27
三重県,ヘルパンギーナ,2024-28,2.6425,2.58,2024,28
三重県,ヘルパンギーナ,2024-29,2.2025,0.84,2024,29
三重県,ヘルパンギーナ,2024-30,1.8399999999999999,0.96,2024,30
三重県,ヘルパンギーナ,2024-31,1.2349999999999999,0.56,2024,31
三重県,ヘルパンギーナ,2024-32,0.75,0.64,2024,32
三重県,ヘルパンギーナ,2024-33,0.585,0.18,2024,33
三重県,ヘルパンギーナ,2024-34,0.4525,0.43,2024,34
三重県,ヘルパンギーナ,2024-35,0.36750000000000005,0.22,2024,35
三重県,ヘルパンギーナ,2024-36,0.2525,0.18,2024,36
三重県,ヘルパンギーナ,2024-37,0.24,0.13,2024,37
三重県,ヘルパンギーナ,2024-38,0.1775,0.18,2024,38
三重県,ヘルパンギーナ,2024-39,0.1725,0.2,2024,39
三重県,ヘルパンギーナ,2024-40,0.15000000000000002,0.09,2024,40
三重県,ヘルパンギーナ,2024-41,0.1725,0.22,2024,41
三重県,ヘルパンギーナ,2024-42,0.15000000000000002,0.09,2024,42
三重県,ヘルパンギーナ,2024-43,0.10999999999999999,0.04,2024,43
三重県,ヘルパンギーナ,2024-44,0.12,0.13,2024,44
三重県,ヘルパンギーナ,2024-45,0.07500000000000001,0.04,2024,45
三重県,ヘルパンギーナ,2024-46,0.0575,0.02,2024,46
三重県,ヘルパンギーナ,2024-47,0.0475,0,2024,47
三重県,ヘルパンギーナ,2024-48,0.015,0,2024,48
三重県,ヘルパンギーナ,2024-49,0.005,0,2024,49
三重県,ヘルパンギーナ,2024-50,0.005,0.02,2024,50
三重県,ヘルパンギーナ,2024-51,0.01,0.02,2024,51
三重県,ヘルパンギーナ,2024-52,0.01,0,2024,52
三重県,マイコプラズマ肺炎,2024-01,0.0275,0,2024,1
三重県,マイコプラズマ肺炎,2024-02,0.055,0.11,2024,2
三重県,マイコプラズマ肺炎,2024-03,0.0275,0,2024,3
三重県,マイコプラズマ肺炎,2024-04,0.0275,0,2024,4
三重県,マイコプラズマ肺炎,2024-05,0.0275,0,2024,5
三重県,マイコプラズマ肺炎,2024-06,0,0,2024,6
三重県,マイコプラズマ肺炎,2024-07,0.0275,0.11,2024,7
三重県,マイコプラズマ肺炎,2024-08,0.0275,0,2024,8
三重県,マイコプラズマ肺炎,2024-09,0.055,0.11,2024,9
三重県,マイコプラズマ肺炎,2024-10,0.055,0,2024,10
三重県,マイコプラズマ肺炎,2024-11,0.0275,0,2024,11
三重県,マイコプラズマ肺炎,2024-12,0.0275,0,2024,12
三重県,マイコプラズマ肺炎,2024-13,0,0,2024,13
三重県,マイコプラズマ肺炎,2024-14,0,0,2024,14
三重県,マイコプラズマ肺炎,2024-15,0,0,2024,15
三重県,マイコプラズマ肺炎,2024-16,0,0,2024,16
三重県,マイコプラズマ肺炎,2024-17,0,0,2024,17
三重県,マイコプラズマ肺炎,2024-18,0.0275,0.11,2024,18
三重県,マイコプラズマ肺炎,2024-19,0.0275,0,2024,19
三重県,マイコプラズマ肺炎,2024-20,0.0275,0,2024,20
三重県,マイコプラズマ肺炎,2024-21,0.0275,0,2024,21
三重県,マイコプラズマ肺炎,2024-22,0,0,2024,22
三重県,マイコプラズマ肺炎,2024-23,0.0275,0.11,2024,23
三重県,マイコプラズマ肺炎,2024-24,0.0275,0,2024,24
三重県,マイコプラズマ肺炎,2024-25,0.0825,0.22,2024,25
三重県,マイコプラズマ肺炎,2024-26,0.11,0.11,2024,26
三重県,マイコプラズマ肺炎,2024-27,0.11,0.11,2024,27
三重県,マイコプラズマ肺炎,2024-28,0.22,0.44,2024,28
三重県,マイコプラズマ肺炎,2024-29,0.275,0.44,2024,29
三重県,マイコプラズマ肺炎,2024-30,0.3875,0.56,2024,30
三重県,マイコプラズマ肺炎,2024-31,0.5,0.56,2024,31
三重県,マイコプラズマ肺炎,2024-32,0.695,1.22,2024,32
三重県,マイコプラズマ肺炎,2024-33,0.6675000000000001,0.33,2024,33
三重県,マイコプラズマ肺炎,2024-34,0.61,0.33,2024,34
三重県,マイコプラズマ肺炎,2024-35,0.6375,0.67,2024,35
三重県,マイコプラズマ肺炎,2024-36,0.47250000000000003,0.56,2024,36
三重県,マイコプラズマ肺炎,2024-37,0.53,0.56,2024,37
三重県,マイコプラズマ肺炎,2024-38,0.6975,1,2024,38
三重県,マイコプラズマ肺炎,2024-39,0.6975,0.67,2024,39
三重県,マイコプラズマ肺炎,2024-40,0.7525000000000001,0.78,2024,40
三重県,マイコプラズマ肺炎,2024-41,0.9450000000000001,1.33,2024,41
三重県,マイコプラズマ肺炎,2024-42,0.8900000000000001,0.78,2024,42
三重県,マイコプラズマ肺炎,2024-43,1.0275,1.22,2024,43
三重県,マイコプラズマ肺炎,2024-44,1.25,1.67,2024,44
三重県,マイコプラズマ肺炎,2024-45,1.0575,0.56,2024,45
三重県,マイコプラズマ肺炎,2024-46,1.1125,1,2024,46
三重県,マイコプラズマ肺炎,2024-47,1.1400000000000001,1.33,2024,47
三重県,マイコプラズマ肺炎,2024-48,1.1400000000000001,1.67,2024,48
三重県,マイコプラズマ肺炎,2024-49,1.4725,1.89,2024,49
三重県,マイコプラズマ肺炎,2024-50,1.5,1.11,2024,50
三重県,マイコプラズマ肺炎,2024-51,1.3075,0.56,2024,51
三重県,マイコプラズマ肺炎,2024-52,1.1125,0.89,2024,52
三重県,伝染性紅斑,2024-01,0,0,2024,1
三重県,伝染性紅斑,2024-02,0,0,2024,2
三重県,伝染性紅斑,2024-03,0.005,0.02,2024,3
三重県,伝染性紅斑,2024-04,0.01,0.02,2024,4
三重県,伝染性紅斑,2024-05,0.015,0.02,2024,5
三重県,伝染性紅斑,2024-06,0.015,0,2024,6
三重県,伝染性紅斑,2024-07,0.015,0.02,2024,7
三重県,伝染性紅斑,2024-08,0.01,0,2024,8
三重県,伝染性紅斑,2024-09,0.005,0,2024,9
三重県,伝染性紅斑,2024-10,0.01,0.02,2024,10
三重県,伝染性紅斑,2024-11,0.005,0,2024,11
三重県,伝染性紅斑,2024-12,0.005,0,2024,12
三重県,伝染性紅斑,2024-13,0.015,0.04,2024,13
三重県,伝染性紅斑,2024-14,0.01,0,2024,14
三重県,伝染性紅斑,2024-15,0.015,0.02,2024,15
三重県,伝染性紅斑,2024-16,0.015,0,2024,16
三重県,伝染性紅斑,2024-17,0.015,0.04,2024,17
三重県,伝染性紅斑,2024-18,0.015,0,2024,18
三重県,伝染性紅斑,2024-19,0.015,0.02,2024,19
三重県,伝染性紅斑,2024-20,0.015,0,2024,20
三重県,伝染性紅斑,2024-21,0.005,0,2024,21
三重県,伝染性紅斑,2024-22,0.01,0.02,2024,22
三重県,伝染性紅斑,2024-23,0.005,0,2024,23
三重県,伝染性紅斑,2024-24,0.005,0,2024,24
三重県,伝染性紅斑,2024-25,0.005,0,2024,25
三重県,伝染性紅斑,2024-26,0,0,2024,26
三重県,伝染性紅斑,2024-27,0,0,2024,27
三重県,伝染性紅斑,2024-28,0.005,0.02,2024,28
三重県,伝染性紅斑,2024-29,0.005,0,2024,29
三重県,伝染性紅斑,2024-30,0.005,0,2024,30
三重県,伝染性紅斑,2024-31,0.005,0,2024,31
三重県,伝染性紅斑,2024-32,0.1125,0.45,2024,32
三重県,伝染性紅斑,2024-33,0.1125,0,2024,33
三重県,伝染性紅斑,2024-34,0.1125,0,2024,34
三重県,伝染性紅斑,2024-35,0.1125,0,2024,35
三重県,伝染性紅斑,2024-36,0.005,0.02,2024,36
三重県,伝染性紅斑,2024-37,0.005,0,2024,37
三重県,伝染性紅斑,2024-38,0.005,0,2024,38
三重県,伝染性紅斑,2024-39,0.01,0.02,2024,39
三重県,伝染性紅斑,2024-40,0.005,0,2024,40
三重県,伝染性紅斑,2024-41,0.01,0.02,2024,41
三重県,伝染性紅斑,2024-42,0.01,0,2024,42
三重県,伝染性紅斑,2024-43,0.005,0,2024,43
三重県,伝染性紅斑,2024-44,0.0275,0.09,2024,44
三重県,伝染性紅斑,2024-45,0.0275,0.02,2024,45
三重県,伝染性紅斑,2024-46,0.0325,0.02,2024,46
三重県,伝染性紅斑,2024-47,0.0325,0,2024,47
三重県,伝染性紅斑,2024-48,0.015,0.02,2024,48
三重県,伝染性紅斑,2024-49,0.0375,0.11,2024,49
三重県,伝染性紅斑,2024-50,0.0825,0.2,2024,50
三重県,伝染性紅斑,2024-51,0.115,0.13,2024,51
三重県,伝染性紅斑,2024-52,0.11499999999999999,0.02,2024,52
三重県,咽頭結膜熱,2024-01,3.2499999999999996,1.64,2024,1
三重県,咽頭結膜熱,2024-02,2.7775,1.8,2024,2
三重県,咽頭結膜熱,2024-03,2.1325000000000003,1.6,2024,3
三重県,咽頭結膜熱,2024-04,1.565,1.22,2024,4
三重県,咽頭結膜熱,2024-05,1.45,1.18,2024,5
三重県,咽頭結膜熱,2024-06,1.3275000000000001,1.31,2024,6
三重県,咽頭結膜熱,2024-07,1.2325,1.22,2024,7
三重県,咽頭結膜熱,2024-08,1.26,1.33,2024,8
三重県,咽頭結膜熱,2024-09,1.2650000000000001,1.2,2024,9
三重県,咽頭結膜熱,2024-10,1.1775,0.96,2024,10
三重県,咽頭結膜熱,2024-11,1.1225,1,2024,11
三重県,咽頭結膜熱,2024-12,0.98,0.76,2024,12
三重県,咽頭結膜熱,2024-13,0.9025,0.89,2024,13
三重県,咽頭結膜熱,2024-14,0.8125,0.6,2024,14
三重県,咽頭結膜熱,2024-15,0.7175,0.62,2024,15
三重県,咽頭結膜熱,2024-16,0.7775000000000001,1,2024,16
三重県,咽頭結膜熱,2024-17,0.7875000000000001,0.93,2024,17
三重県,咽頭結膜熱,2024-18,0.7775000000000001,0.56,2024,18
三重県,咽頭結膜熱,2024-19,0.8675,0.98,2024,19
三重県,咽頭結膜熱,2024-20,0.785,0.67,2024,20
三重県,咽頭結膜熱,2024-21,0.73,0.71,2024,21
三重県,咽頭結膜熱,2024-22,0.9175,1.31,2024,22
三重県,咽頭結膜熱,2024-23,0.9,0.91,2024,23
三重県,咽頭結膜熱,2024-24,1,1.07,2024,24
三重県,咽頭結膜熱,2024-25,0.9450000000000001,0.49,2024,25
三重県,咽頭結膜熱,2024-26,0.77,0.61,2024,26
三重県,咽頭結膜熱,2024-27,0.7175,0.7,2024,27
三重県,咽頭結膜熱,2024-28,0.6325000000000001,0.73,2024,28
三重県,咽頭結膜熱,2024-29,0.605,0.38,2024,29
三重県,咽頭結膜熱,2024-30,0.6074999999999999,0.62,2024,30
三重県,咽頭結膜熱,2024-31,0.5275,0.38,2024,31
三重県,咽頭結膜熱,2024-32,0.48250000000000004,0.55,2024,32
三重県,咽頭結膜熱,2024-33,0.4700000000000001,0.33,2024,33
三重県,咽頭結膜熱,2024-34,0.4625,0.59,2024,34
三重県,咽頭結膜熱,2024-35,0.4675,0.4,2024,35
三重県,咽頭結膜熱,2024-36,0.4125,0.33,2024,36
三重県,咽頭結膜熱,2024-37,0.43999999999999995,0.44,2024,37
三重県,咽頭結膜熱,2024-38,0.42000000000000004,0.51,2024,38
三重県,咽頭結膜熱,2024-39,0.4,0.32,2024,39
三重県,咽頭結膜熱,2024-40,0.4075,0.36,2024,40
三重県,咽頭結膜熱,2024-41,0.3925,0.38,2024,41
三重県,咽頭結膜熱,2024-42,0.32,0.22,2024,42
三重県,咽頭結膜熱,2024-43,0.3,0.24,2024,43
三重県,咽頭結膜熱,2024-44,0.2825,0.29,2024,44
三重県,咽頭結膜熱,2024-45,0.23249999999999998,0.18,2024,45
三重県,咽頭結膜熱,2024-46,0.2825,0.42,2024,46
三重県,咽頭結膜熱,2024-47,0.2625,0.16,2024,47
三重県,咽頭結膜熱,2024-48,0.25,0.24,2024,48
三重県,咽頭結膜熱,2024-49,0.2775,0.29,2024,49
三重県,咽頭結膜熱,2024-50,0.25,0.31,2024,50
三重県,咽頭結膜熱,2024-51,0.255,0.18,2024,51
三重県,咽頭結膜熱,2024-52,0.255,0.24,2024,52
三重県,急性出血性結膜炎,2024-01,0,0,2024,1
三重県,急性出血性結膜炎,2024-02,0,0,2024,2
三重県,急性出血性結膜炎,2024-03,0,0,2024,3
三重県,急性出血性結膜炎,2024-04,0,0,2024,4
三重県,急性出血性結膜炎,2024-05,0,0,2024,5
三重県,急性出血性結膜炎,2024-06,0,0,2024,6
