"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026年37週(09月07日～09月13日)","2026年09月16日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","20697","5.54","2522","1.12","546","0.24","3280","1.46","8555","3.80","369","0.16","3278","1.45","63","0.03","690","0.31","2255","1.00","114","0.05","7","0.01","455","0.66","6","0.01","24","0.05","210","0.44","9","0.02","3","0.01","9122","2.44"
"北海道","488","2.96","59","0.60","20","0.20","218","2.22","175","1.79","19","0.19","479","4.89","2","0.02","18","0.18","119","1.21","4","0.04","-","-","6","0.21","-","-","1","0.04","7","0.30","1","0.04","1","0.04","249","1.51"
"青森県","168","3.23","2","0.06","1","0.03","15","0.44","48","1.41","3","0.09","33","0.97","-","-","9","0.26","19","0.56","1","0.03","-","-","2","0.20","-","-","-","-","3","0.50","-","-","-","-","72","1.38"
"岩手県","155","3.78","14","0.54","2","0.08","35","1.35","109","4.19","3","0.12","110","4.23","-","-","7","0.27","31","1.19","-","-","-","-","1","0.07","-","-","-","-","15","0.79","-","-","-","-","66","1.61"
"宮城県","294","5.35","21","0.68","2","0.06","47","1.52","55","1.77","10","0.32","110","3.55","1","0.03","8","0.26","31","1.00","-","-","1","0.08","8","0.67","-","-","-","-","2","0.20","-","-","1","0.10","122","2.22"
"秋田県","86","3.44","10","0.77","2","0.15","8","0.62","25","1.92","3","0.23","32","2.46","-","-","3","0.23","10","0.77","-","-","-","-","5","0.71","-","-","-","-","4","0.50","-","-","-","-","60","2.40"
"山形県","163","4.18","8","0.31","3","0.12","36","1.38","60","2.31","13","0.50","89","3.42","-","-","13","0.50","25","0.96","-","-","-","-","2","0.25","-","-","-","-","1","0.10","-","-","-","-","170","4.36"
"福島県","126","2.63","19","0.68","1","0.04","26","0.93","98","3.50","4","0.14","91","3.25","1","0.04","8","0.29","14","0.50","1","0.04","-","-","20","1.54","-","-","-","-","1","0.14","-","-","-","-","92","1.92"
"茨城県","670","9.85","26","0.68","2","0.05","123","3.24","142","3.74","3","0.08","35","0.92","2","0.05","6","0.16","35","0.92","1","0.03","-","-","14","0.82","-","-","2","0.15","6","0.46","-","-","-","-","237","3.49"
