"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025年27週(06月30日～07月06日)","2025年07月09日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","1095","0.28","821","0.35","1580","0.67","5565","2.36","12819","5.44","934","0.40","1215","0.52","5474","2.32","880","0.37","3451","1.46","179","0.08","16","0.02","629","0.90","9","0.02","32","0.07","360","0.75","3","0.01","16","0.03","7615","1.97"
"北海道","5","0.03","24","0.24","109","1.07","296","2.90","253","2.48","42","0.41","69","0.68","398","3.90","18","0.18","39","0.38","8","0.08","-","-","4","0.14","-","-","-","-","12","0.52","-","-","3","0.13","100","0.60"
"青森県","1","0.02","3","0.09","6","0.18","24","0.71","106","3.12","20","0.59","3","0.09","26","0.76","14","0.41","1","0.03","4","0.12","-","-","1","0.10","-","-","-","-","4","0.67","-","-","-","-","35","0.67"
"岩手県","9","0.22","8","0.30","20","0.74","40","1.48","163","6.04","4","0.15","21","0.78","64","2.37","6","0.22","3","0.11","2","0.07","-","-","3","0.21","-","-","1","0.05","1","0.05","-","-","-","-","33","0.80"
"宮城県","26","0.48","30","1.00","18","0.60","97","3.23","157","5.23","8","0.27","10","0.33","90","3.00","15","0.50","15","0.50","5","0.17","-","-","5","0.42","-","-","-","-","12","1.20","-","-","-","-","67","1.24"
"秋田県","-","-","-","-","2","0.15","15","1.15","43","3.31","7","0.54","1","0.08","54","4.15","5","0.38","3","0.23","-","-","-","-","1","0.14","-","-","-","-","42","5.25","-","-","-","-","23","0.92"
"山形県","1","0.03","34","1.31","16","0.62","64","2.46","141","5.42","5","0.19","16","0.62","153","5.88","16","0.62","17","0.65","1","0.04","-","-","1","0.13","-","-","-","-","9","0.90","-","-","-","-","28","0.72"
"福島県","5","0.10","36","1.29","17","0.61","70","2.50","184","6.57","16","0.57","10","0.36","109","3.89","8","0.29","5","0.18","4","0.14","-","-","9","0.69","-","-","-","-","1","0.14","-","-","-","-","51","1.06"
"茨城県","31","0.46","11","0.29","17","0.45","137","3.61","196","5.16","7","0.18","5","0.13","124","3.26","9","0.24","13","0.34","3","0.08","-","-","61","3.59","-","-","1","0.08","10","0.77","-","-","-","-","209","3.07"
"栃木県","18","0.38","9","0.33","13","0.48","136","5.04","109","4.04","2","0.07","5","0.19","132","4.89","21","0.78","37","1.37","1","0.04","-","-","19","1.58","-","-","1","0.14","6","0.86","-","-","-","-","95","2.02"
"群馬県","-","-","8","0.32","23","0.92","62","2.48","174","6.96","3","0.12","7","0.28","139","5.56","19","0.76","9","0.36","4","0.16","-","-","26","1.86","-","-","1","0.11","14","1.56","-","-","-","-","47","1.04"
