"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025年28週(07月07日～07月13日)","2025年07月16日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","956","0.25","905","0.38","1382","0.59","5410","2.30","12699","5.39","1159","0.49","1351","0.57","4847","2.06","867","0.37","4114","1.75","169","0.07","15","0.02","598","0.86","10","0.02","28","0.06","438","0.91","3","0.01","7","0.01","9263","2.40"
"北海道","6","0.04","42","0.41","89","0.87","279","2.74","234","2.29","45","0.44","110","1.08","382","3.75","19","0.19","56","0.55","2","0.02","-","-","4","0.14","-","-","-","-","16","0.70","-","-","2","0.09","108","0.64"
"青森県","5","0.10","-","-","9","0.26","19","0.56","106","3.12","11","0.32","8","0.24","11","0.32","12","0.35","6","0.18","1","0.03","-","-","2","0.20","1","0.17","-","-","11","1.83","-","-","-","-","54","1.04"
"岩手県","8","0.20","12","0.44","15","0.56","44","1.63","190","7.04","5","0.19","23","0.85","49","1.81","12","0.44","3","0.11","3","0.11","-","-","6","0.43","-","-","-","-","12","0.63","-","-","-","-","47","1.15"
"宮城県","31","0.57","36","1.20","21","0.70","86","2.87","167","5.57","9","0.30","6","0.20","90","3.00","8","0.27","23","0.77","7","0.23","-","-","3","0.25","-","-","-","-","9","0.90","-","-","-","-","117","2.17"
"秋田県","-","-","-","-","5","0.38","11","0.85","34","2.62","2","0.15","4","0.31","42","3.23","3","0.23","7","0.54","-","-","-","-","1","0.14","-","-","-","-","43","5.38","-","-","-","-","39","1.56"
