"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026年26週(06月22日～06月28日)","2026年07月01日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）","","COVID-19",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","310","0.08","764","0.34","1220","0.54","5076","2.25","10373","4.60","949","0.42","10396","4.61","135","0.06","759","0.34","2592","1.15","119","0.05","4","0.01","308","0.44","7","0.01","19","0.04","108","0.22","4","0.01","14","0.03","4044","1.08"
"北海道","5","0.03","14","0.14","62","0.63","411","4.15","316","3.19","64","0.65","32","0.32","5","0.05","14","0.14","6","0.06","7","0.07","1","0.03","4","0.14","1","0.04","1","0.04","2","0.09","-","-","5","0.22","25","0.15"
"青森県","10","0.19","3","0.09","8","0.24","31","0.91","49","1.44","11","0.32","33","0.97","-","-","11","0.32","2","0.06","1","0.03","-","-","-","-","-","-","-","-","6","1.00","-","-","-","-","7","0.13"
"岩手県","-","-","6","0.22","17","0.63","89","3.30","132","4.89","18","0.67","16","0.59","3","0.11","12","0.44","2","0.07","1","0.04","-","-","1","0.07","-","-","-","-","2","0.11","-","-","-","-","2","0.05"
"宮城県","2","0.04","7","0.23","9","0.29","80","2.58","95","3.06","21","0.68","32","1.03","1","0.03","11","0.35","8","0.26","-","-","-","-","4","0.33","-","-","-","-","1","0.10","-","-","-","-","15","0.27"
"秋田県","16","0.64","-","-","-","-","10","0.77","23","1.77","1","0.08","-","-","6","0.46","1","0.08","7","0.54","1","0.08","-","-","1","0.14","-","-","-","-","-","-","-","-","-","-","7","0.28"
"山形県","-","-","8","0.31","26","1.00","132","5.08","63","2.42","21","0.81","17","0.65","2","0.08","2","0.08","5","0.19","2","0.08","-","-","-","-","-","-","1","0.10","-","-","-","-","-","-","18","0.46"
"福島県","-","-","3","0.11","12","0.43","40","1.43","80","2.86","10","0.36","30","1.07","1","0.04","14","0.50","1","0.04","-","-","-","-","10","0.77","-","-","-","-","4","0.57","1","0.14","-","-","37","0.77"
"茨城県","3","0.04","4","0.11","25","0.66","125","3.29","172","4.53","20","0.53","47","1.24","1","0.03","16","0.42","18","0.47","1","0.03","-","-","19","1.12","-","-","1","0.08","5","0.38","-","-","1","0.08","53","0.78"
"栃木県","-","-","4","0.15","1","0.04","122","4.52","90","3.33","17","0.63","54","2.00","-","-","10","0.37","15","0.56","-","-","-","-","10","0.83","-","-","-","-","-","-","-","-","-","-","22","0.47"
"群馬県","-","-","3","0.12","18","0.72","67","2.68","184","7.36","5","0.20","64","2.56","2","0.08","18","0.72","23","0.92","3","0.12","-","-","5","0.50","-","-","-","-","5","0.56","-","-","-","-","13","0.29"
"埼玉県","13","0.07","28","0.26","72","0.66","350","3.21","642","5.89","88","0.81","556","5.10","13","0.12","33","0.30","130","1.19","9","0.08","2","0.05","18","0.42","-","-","-","-","5","0.42","-","-","1","0.08","75","0.43"
"千葉県","35","0.20","13","0.12","44","0.41","296","2.74","405","3.75","44","0.41","676","6.26","4","0.04","41","0.38","106","0.98","5","0.05","1","0.03","8","0.24","-","-","1","0.11","3","0.33","-","-","-","-","123","0.69"
"東京都","23","0.06","48","0.18","141","0.53","382","1.45","1339","5.07","104","0.39","1664","6.30","5","0.02","98","0.37","409","1.55","8","0.03","-","-","15","0.38","1","0.04","3","0.12","2","0.08","-","-","1","0.04","67","0.16"
"神奈川県","41","0.17","19","0.13","90","0.63","210","1.47","570","3.99","75","0.52","657","4.59","7","0.05","48","0.34","184","1.29","13","0.09","-","-","32","0.65","1","0.08","2","0.17","3","0.25","1","0.08","-","-","44","0.18"
"新潟県","4","0.07","12","0.40","16","0.53","84","2.80","62","2.07","19","0.63","22","0.73","6","0.20","7","0.23","2","0.07","1","0.03","-","-","1","0.10","-","-","-","-","1","0.08","-","-","-","-","15","0.27"
"富山県","5","0.10","6","0.21","10","0.34","47","1.62","163","5.62","3","0.10","266","9.17","1","0.03","6","0.21","24","0.83","1","0.03","-","-","1","0.14","-","-","-","-","1","0.20","-","-","-","-","11","0.23"
"石川県","7","0.15","4","0.14","10","0.36","69","2.46","246","8.79","12","0.43","254","9.07","5","0.18","7","0.25","28","1.00","1","0.04","-","-","8","1.14","-","-","-","-","1","0.20","1","0.20","2","0.40","16","0.34"
"福井県","1","0.03","14","0.56","17","0.68","59","2.36","137","5.48","3","0.12","67","2.68","6","0.24","5","0.20","7","0.28","2","0.08","-","-","-","-","-","-","-","-","4","0.67","-","-","-","-","74","1.90"
"山梨県","-","-","-","-","6","0.29","23","1.10","74","3.52","4","0.19","16","0.76","-","-","4","0.19","1","0.05","-","-","-","-","3","0.33","-","-","-","-","1","0.10","-","-","-","-","15","0.43"
