"date","pref","category","value","year","week_label_clean"
"2023-05-14","大分県","新型コロナウイルス",2.4,2023,"5月8日～5月14日（2023年）"
"2023-05-21","大分県","新型コロナウイルス",2.78,2023,"5月15日～5月21日（2023年）"
"2023-05-28","大分県","新型コロナウイルス",2.31,2023,"5月22日～5月28日（2023年）"
"2023-06-04","大分県","新型コロナウイルス",2.97,2023,"5月29日～6月4日（2023年）"
"2023-06-11","大分県","新型コロナウイルス",3.4,2023,"6月5日～6月11日（2023年）"
"2023-06-18","大分県","新型コロナウイルス",4,2023,"6月12日～6月18日（2023年）"
"2023-06-25","大分県","新型コロナウイルス",4.14,2023,"6月19日～6月25日（2023年）"
"2023-07-02","大分県","新型コロナウイルス",6.28,2023,"6月26日～7月2日（2023年）"
"2023-07-09","大分県","新型コロナウイルス",11.76,2023,"7月3日～7月9日（2023年）"
"2023-07-16","大分県","新型コロナウイルス",16.47,2023,"7月10日～7月16日（2023年）"
"2023-07-23","大分県","新型コロナウイルス",21.12,2023,"7月17日～7月23日（2023年）"
"2023-07-30","大分県","新型コロナウイルス",24.33,2023,"7月24日～7月30日（2023年）"
"2023-08-06","大分県","新型コロナウイルス",24.86,2023,"7月31日～8月6日（2023年）"
"2023-08-13","大分県","新型コロナウイルス",20.45,2023,"8月7日～8月13日（2023年）"
"2023-08-20","大分県","新型コロナウイルス",19.57,2023,"8月14日～8月20日（2023年）"
"2023-08-27","大分県","新型コロナウイルス",17.34,2023,"8月21日～8月27日（2023年）"
"2023-09-03","大分県","新型コロナウイルス",18.03,2023,"8月28日～9月3日（2023年）"
"2023-09-10","大分県","新型コロナウイルス",20.91,2023,"9月4日～9月10日（2023年）"
"2023-09-17","大分県","新型コロナウイルス",16.88,2023,"9月11日～9月17日（2023年）"
"2023-09-24","大分県","新型コロナウイルス",12.52,2023,"9月18日～9月24日（2023年）"
"2023-10-01","大分県","新型コロナウイルス",10.43,2023,"9月25日～10月1日（2023年）"
"2023-10-08","大分県","新型コロナウイルス",4.84,2023,"10月2日～10月8日（2023年）"
"2023-10-15","大分県","新型コロナウイルス",3.48,2023,"10月9日～10月15日（2023年）"
"2023-10-22","大分県","新型コロナウイルス",2.29,2023,"10月16日～10月22日（2023年）"
"2023-10-29","大分県","新型コロナウイルス",1.91,2023,"10月23日～10月29日（2023年）"
"2023-11-05","大分県","新型コロナウイルス",1.43,2023,"10月30日～11月5日（2023年）"
"2023-11-12","大分県","新型コロナウイルス",1.69,2023,"11月6日～11月12日（2023年）"
"2023-11-19","大分県","新型コロナウイルス",1.16,2023,"11月13日～11月19日（2023年）"
"2023-11-26","大分県","新型コロナウイルス",1.67,2023,"11月20日～11月26日（2023年）"
"2023-12-03","大分県","新型コロナウイルス",2.84,2023,"11月27日～12月3日（2023年）"
"2023-12-10","大分県","新型コロナウイルス",4.02,2023,"12月4日～12月10日（2023年）"
"2023-12-17","大分県","新型コロナウイルス",4.24,2023,"12月11日～12月17日（2023年）"
"2023-12-24","大分県","新型コロナウイルス",6.43,2023,"12月18日～12月24日（2023年）"
"2023-12-31","大分県","新型コロナウイルス",9.1,2023,"12月25日～12月31日（2023年）"
"2024-01-07","大分県","新型コロナウイルス",11.02,2024,"1月1日～1月7日（2024年）"
"2024-01-14","大分県","新型コロナウイルス",12.02,2024,"1月8日～1月14日（2024年）"
