"date","pref","category","value","year","week_label_clean"
"2023-05-14","秋田県","新型コロナウイルス",3.06,2023,"5月8日～5月14日（2023年）"
"2023-05-21","秋田県","新型コロナウイルス",4.23,2023,"5月15日～5月21日（2023年）"
"2023-05-28","秋田県","新型コロナウイルス",4.21,2023,"5月22日～5月28日（2023年）"
"2023-06-04","秋田県","新型コロナウイルス",3.65,2023,"5月29日～6月4日（2023年）"
"2023-06-11","秋田県","新型コロナウイルス",2.62,2023,"6月5日～6月11日（2023年）"
"2023-06-18","秋田県","新型コロナウイルス",2.81,2023,"6月12日～6月18日（2023年）"
"2023-06-25","秋田県","新型コロナウイルス",3.1,2023,"6月19日～6月25日（2023年）"
"2023-07-02","秋田県","新型コロナウイルス",3.35,2023,"6月26日～7月2日（2023年）"
"2023-07-09","秋田県","新型コロナウイルス",4.87,2023,"7月3日～7月9日（2023年）"
"2023-07-16","秋田県","新型コロナウイルス",4.35,2023,"7月10日～7月16日（2023年）"
"2023-07-23","秋田県","新型コロナウイルス",6.35,2023,"7月17日～7月23日（2023年）"
"2023-07-30","秋田県","新型コロナウイルス",7.06,2023,"7月24日～7月30日（2023年）"
"2023-08-06","秋田県","新型コロナウイルス",8.08,2023,"7月31日～8月6日（2023年）"
"2023-08-13","秋田県","新型コロナウイルス",11.75,2023,"8月7日～8月13日（2023年）"
"2023-08-20","秋田県","新型コロナウイルス",28.48,2023,"8月14日～8月20日（2023年）"
"2023-08-27","秋田県","新型コロナウイルス",26.73,2023,"8月21日～8月27日（2023年）"
"2023-09-03","秋田県","新型コロナウイルス",30.61,2023,"8月28日～9月3日（2023年）"
"2023-09-10","秋田県","新型コロナウイルス",23.88,2023,"9月4日～9月10日（2023年）"
"2023-09-17","秋田県","新型コロナウイルス",17.63,2023,"9月11日～9月17日（2023年）"
"2023-09-24","秋田県","新型コロナウイルス",9.02,2023,"9月18日～9月24日（2023年）"
"2023-10-01","秋田県","新型コロナウイルス",6.52,2023,"9月25日～10月1日（2023年）"
"2023-10-08","秋田県","新型コロナウイルス",3.58,2023,"10月2日～10月8日（2023年）"
"2023-10-15","秋田県","新型コロナウイルス",3.29,2023,"10月9日～10月15日（2023年）"
"2023-10-22","秋田県","新型コロナウイルス",3.44,2023,"10月16日～10月22日（2023年）"
"2023-10-29","秋田県","新型コロナウイルス",3.13,2023,"10月23日～10月29日（2023年）"
"2023-11-05","秋田県","新型コロナウイルス",3.06,2023,"10月30日～11月5日（2023年）"
"2023-11-12","秋田県","新型コロナウイルス",2.25,2023,"11月6日～11月12日（2023年）"
"2023-11-19","秋田県","新型コロナウイルス",3.12,2023,"11月13日～11月19日（2023年）"
"2023-11-26","秋田県","新型コロナウイルス",2.46,2023,"11月20日～11月26日（2023年）"
"2023-12-03","秋田県","新型コロナウイルス",2.25,2023,"11月27日～12月3日（2023年）"
"2023-12-10","秋田県","新型コロナウイルス",2.83,2023,"12月4日～12月10日（2023年）"
"2023-12-17","秋田県","新型コロナウイルス",3.29,2023,"12月11日～12月17日（2023年）"
"2023-12-24","秋田県","新型コロナウイルス",3.75,2023,"12月18日～12月24日（2023年）"
"2023-12-31","秋田県","新型コロナウイルス",4.71,2023,"12月25日～12月31日（2023年）"
"2024-01-07","秋田県","新型コロナウイルス",7.14,2024,"1月1日～1月7日（2024年）"
"2024-01-14","秋田県","新型コロナウイルス",6.25,2024,"1月8日～1月14日（2024年）"
"2024-01-21","秋田県","新型コロナウイルス",7.78,2024,"1月15日～1月21日（2024年）"
"2024-01-28","秋田県","新型コロナウイルス",9.45,2024,"1月22日～1月28日（2024年）"
"2024-02-04","秋田県","新型コロナウイルス",10.84,2024,"1月29日～2月4日（2024年）"
"2024-02-11","秋田県","新型コロナウイルス",11.1,2024,"2月5日～2月11日（2024年）"
"2024-02-18","秋田県","新型コロナウイルス",9.37,2024,"2月12日～2月18日（2024年）"
"2024-02-25","秋田県","新型コロナウイルス",9.29,2024,"2月19日～2月25日（2024年）"
"2024-03-03","秋田県","新型コロナウイルス",10,2024,"2月26日～3月3日（2024年）"
"2024-03-10","秋田県","新型コロナウイルス",10.04,2024,"3月4日～3月10日（2024年）"
"2024-03-17","秋田県","新型コロナウイルス",10.51,2024,"3月11日～3月17日（2024年）"
