"date","pref","category","value","year","week_label_clean"
"2023-05-14","兵庫県","新型コロナウイルス",1.68,2023,"5月8日～5月14日（2023年）"
"2023-05-21","兵庫県","新型コロナウイルス",2.62,2023,"5月15日～5月21日（2023年）"
"2023-05-28","兵庫県","新型コロナウイルス",2.36,2023,"5月22日～5月28日（2023年）"
"2023-06-04","兵庫県","新型コロナウイルス",2.89,2023,"5月29日～6月4日（2023年）"
"2023-06-11","兵庫県","新型コロナウイルス",3.28,2023,"6月5日～6月11日（2023年）"
"2023-06-18","兵庫県","新型コロナウイルス",3.76,2023,"6月12日～6月18日（2023年）"
"2023-06-25","兵庫県","新型コロナウイルス",4.82,2023,"6月19日～6月25日（2023年）"
"2023-07-02","兵庫県","新型コロナウイルス",5.78,2023,"6月26日～7月2日（2023年）"
"2023-07-09","兵庫県","新型コロナウイルス",8.36,2023,"7月3日～7月9日（2023年）"
"2023-07-16","兵庫県","新型コロナウイルス",10.74,2023,"7月10日～7月16日（2023年）"
"2023-07-23","兵庫県","新型コロナウイルス",12.57,2023,"7月17日～7月23日（2023年）"
"2023-07-30","兵庫県","新型コロナウイルス",14.05,2023,"7月24日～7月30日（2023年）"
"2023-08-06","兵庫県","新型コロナウイルス",13.97,2023,"7月31日～8月6日（2023年）"
"2023-08-13","兵庫県","新型コロナウイルス",11.72,2023,"8月7日～8月13日（2023年）"
"2023-08-20","兵庫県","新型コロナウイルス",12.7,2023,"8月14日～8月20日（2023年）"
"2023-08-27","兵庫県","新型コロナウイルス",13.09,2023,"8月21日～8月27日（2023年）"
"2023-09-03","兵庫県","新型コロナウイルス",14.19,2023,"8月28日～9月3日（2023年）"
"2023-09-10","兵庫県","新型コロナウイルス",15.27,2023,"9月4日～9月10日（2023年）"
"2023-09-17","兵庫県","新型コロナウイルス",14.03,2023,"9月11日～9月17日（2023年）"
"2023-09-24","兵庫県","新型コロナウイルス",9.77,2023,"9月18日～9月24日（2023年）"
"2023-10-01","兵庫県","新型コロナウイルス",8.33,2023,"9月25日～10月1日（2023年）"
"2023-10-08","兵庫県","新型コロナウイルス",5.31,2023,"10月2日～10月8日（2023年）"
"2023-10-15","兵庫県","新型コロナウイルス",3.76,2023,"10月9日～10月15日（2023年）"
"2023-10-22","兵庫県","新型コロナウイルス",3.31,2023,"10月16日～10月22日（2023年）"
"2023-10-29","兵庫県","新型コロナウイルス",2.4,2023,"10月23日～10月29日（2023年）"
"2023-11-05","兵庫県","新型コロナウイルス",1.96,2023,"10月30日～11月5日（2023年）"
"2023-11-12","兵庫県","新型コロナウイルス",1.73,2023,"11月6日～11月12日（2023年）"
"2023-11-19","兵庫県","新型コロナウイルス",1.61,2023,"11月13日～11月19日（2023年）"
"2023-11-26","兵庫県","新型コロナウイルス",2.01,2023,"11月20日～11月26日（2023年）"
"2023-12-03","兵庫県","新型コロナウイルス",2.18,2023,"11月27日～12月3日（2023年）"
"2023-12-10","兵庫県","新型コロナウイルス",3.03,2023,"12月4日～12月10日（2023年）"
"2023-12-17","兵庫県","新型コロナウイルス",3.49,2023,"12月11日～12月17日（2023年）"
"2023-12-24","兵庫県","新型コロナウイルス",3.71,2023,"12月18日～12月24日（2023年）"
"2023-12-31","兵庫県","新型コロナウイルス",4.38,2023,"12月25日～12月31日（2023年）"
"2024-01-07","兵庫県","新型コロナウイルス",4.87,2024,"1月1日～1月7日（2024年）"
"2024-01-14","兵庫県","新型コロナウイルス",6.58,2024,"1月8日～1月14日（2024年）"
"2024-01-21","兵庫県","新型コロナウイルス",9.2,2024,"1月15日～1月21日（2024年）"
"2024-01-28","兵庫県","新型コロナウイルス",10.56,2024,"1月22日～1月28日（2024年）"
"2024-02-04","兵庫県","新型コロナウイルス",10.86,2024,"1月29日～2月4日（2024年）"
"2024-02-11","兵庫県","新型コロナウイルス",9.14,2024,"2月5日～2月11日（2024年）"
"2024-02-18","兵庫県","新型コロナウイルス",6.04,2024,"2月12日～2月18日（2024年）"
"2024-02-25","兵庫県","新型コロナウイルス",5.17,2024,"2月19日～2月25日（2024年）"
"2024-03-03","兵庫県","新型コロナウイルス",4.74,2024,"2月26日～3月3日（2024年）"
"2024-03-10","兵庫県","新型コロナウイルス",4.43,2024,"3月4日～3月10日（2024年）"
"2024-03-17","兵庫県","新型コロナウイルス",4.6,2024,"3月11日～3月17日（2024年）"
"2024-03-24","兵庫県","新型コロナウイルス",4.25,2024,"3月18日～3月24日（2024年）"
"2024-03-31","兵庫県","新型コロナウイルス",4.19,2024,"3月25日～3月31日（2024年）"
"2024-04-07","兵庫県","新型コロナウイルス",3.59,2024,"4月1日～4月7日（2024年）"
"2024-04-14","兵庫県","新型コロナウイルス",3.37,2024,"4月8日～4月14日（2024年）"
"2024-04-21","兵庫県","新型コロナウイルス",3.02,2024,"4月15日～4月21日（2024年）"
"2024-04-28","兵庫県","新型コロナウイルス",3.41,2024,"4月22日～4月28日（2024年）"
"2024-05-05","兵庫県","新型コロナウイルス",1.83,2024,"4月29日～5月5日（2024年）"
"2024-05-12","兵庫県","新型コロナウイルス",2.55,2024,"5月6日～5月12日（2024年）"
"2024-05-19","兵庫県","新型コロナウイルス",2.61,2024,"5月13日～5月19日（2024年）"
"2024-05-26","兵庫県","新型コロナウイルス",2.73,2024,"5月20日～5月26日（2024年）"
"2024-06-02","兵庫県","新型コロナウイルス",2.21,2024,"5月27日～6月2日（2024年）"
"2024-06-09","兵庫県","新型コロナウイルス",2.8,2024,"6月3日～6月9日（2024年）"
"2024-06-16","兵庫県","新型コロナウイルス",2.68,2024,"6月10日～6月16日（2024年）"
"2024-06-23","兵庫県","新型コロナウイルス",3.02,2024,"6月17日～6月23日（2024年）"
"2024-06-30","兵庫県","新型コロナウイルス",4.04,2024,"6月24日～6月30日（2024年）"
"2024-07-07","兵庫県","新型コロナウイルス",6.35,2024,"7月1日～7月7日（2024年）"
"2024-07-14","兵庫県","新型コロナウイルス",10.73,2024,"7月8日～7月14日（2024年）"
