"date","pref","category","value","year","week_label_clean"
"2023-05-14","福岡県","新型コロナウイルス",2.4,2023,"5月8日～5月14日（2023年）"
"2023-05-21","福岡県","新型コロナウイルス",3.09,2023,"5月15日～5月21日（2023年）"
"2023-05-28","福岡県","新型コロナウイルス",3.08,2023,"5月22日～5月28日（2023年）"
"2023-06-04","福岡県","新型コロナウイルス",4.25,2023,"5月29日～6月4日（2023年）"
"2023-06-11","福岡県","新型コロナウイルス",5.76,2023,"6月5日～6月11日（2023年）"
"2023-06-18","福岡県","新型コロナウイルス",5.92,2023,"6月12日～6月18日（2023年）"
"2023-06-25","福岡県","新型コロナウイルス",5.76,2023,"6月19日～6月25日（2023年）"
"2023-07-02","福岡県","新型コロナウイルス",7.21,2023,"6月26日～7月2日（2023年）"
"2023-07-09","福岡県","新型コロナウイルス",10.85,2023,"7月3日～7月9日（2023年）"
"2023-07-16","福岡県","新型コロナウイルス",12.93,2023,"7月10日～7月16日（2023年）"
"2023-07-23","福岡県","新型コロナウイルス",18.69,2023,"7月17日～7月23日（2023年）"
"2023-07-30","福岡県","新型コロナウイルス",21.64,2023,"7月24日～7月30日（2023年）"
"2023-08-06","福岡県","新型コロナウイルス",21,2023,"7月31日～8月6日（2023年）"
"2023-08-13","福岡県","新型コロナウイルス",14.11,2023,"8月7日～8月13日（2023年）"
"2023-08-20","福岡県","新型コロナウイルス",14.48,2023,"8月14日～8月20日（2023年）"
"2023-08-27","福岡県","新型コロナウイルス",15.14,2023,"8月21日～8月27日（2023年）"
"2023-09-03","福岡県","新型コロナウイルス",15.31,2023,"8月28日～9月3日（2023年）"
"2023-09-10","福岡県","新型コロナウイルス",16.61,2023,"9月4日～9月10日（2023年）"
"2023-09-17","福岡県","新型コロナウイルス",13.8,2023,"9月11日～9月17日（2023年）"
"2023-09-24","福岡県","新型コロナウイルス",10.75,2023,"9月18日～9月24日（2023年）"
"2023-10-01","福岡県","新型コロナウイルス",8.38,2023,"9月25日～10月1日（2023年）"
"2023-10-08","福岡県","新型コロナウイルス",4.67,2023,"10月2日～10月8日（2023年）"
"2023-10-15","福岡県","新型コロナウイルス",2.83,2023,"10月9日～10月15日（2023年）"
"2023-10-22","福岡県","新型コロナウイルス",2.29,2023,"10月16日～10月22日（2023年）"
"2023-10-29","福岡県","新型コロナウイルス",1.85,2023,"10月23日～10月29日（2023年）"
"2023-11-05","福岡県","新型コロナウイルス",1.58,2023,"10月30日～11月5日（2023年）"
"2023-11-12","福岡県","新型コロナウイルス",1.44,2023,"11月6日～11月12日（2023年）"
"2023-11-19","福岡県","新型コロナウイルス",1.3,2023,"11月13日～11月19日（2023年）"
"2023-11-26","福岡県","新型コロナウイルス",1.78,2023,"11月20日～11月26日（2023年）"
"2023-12-03","福岡県","新型コロナウイルス",2.03,2023,"11月27日～12月3日（2023年）"
"2023-12-10","福岡県","新型コロナウイルス",2.74,2023,"12月4日～12月10日（2023年）"
"2023-12-17","福岡県","新型コロナウイルス",3.16,2023,"12月11日～12月17日（2023年）"
"2023-12-24","福岡県","新型コロナウイルス",3.7,2023,"12月18日～12月24日（2023年）"
"2023-12-31","福岡県","新型コロナウイルス",5.32,2023,"12月25日～12月31日（2023年）"
"2024-01-07","福岡県","新型コロナウイルス",7.44,2024,"1月1日～1月7日（2024年）"
"2024-01-14","福岡県","新型コロナウイルス",8.16,2024,"1月8日～1月14日（2024年）"
"2024-01-21","福岡県","新型コロナウイルス",10.4,2024,"1月15日～1月21日（2024年）"
"2024-01-28","福岡県","新型コロナウイルス",11.46,2024,"1月22日～1月28日（2024年）"
"2024-02-04","福岡県","新型コロナウイルス",13.96,2024,"1月29日～2月4日（2024年）"
"2024-02-11","福岡県","新型コロナウイルス",11.66,2024,"2月5日～2月11日（2024年）"
"2024-02-18","福岡県","新型コロナウイルス",9.16,2024,"2月12日～2月18日（2024年）"
"2024-02-25","福岡県","新型コロナウイルス",6.72,2024,"2月19日～2月25日（2024年）"
"2024-03-03","福岡県","新型コロナウイルス",5.27,2024,"2月26日～3月3日（2024年）"
"2024-03-10","福岡県","新型コロナウイルス",5.47,2024,"3月4日～3月10日（2024年）"
"2024-03-17","福岡県","新型コロナウイルス",5.02,2024,"3月11日～3月17日（2024年）"
"2024-03-24","福岡県","新型コロナウイルス",4.9,2024,"3月18日～3月24日（2024年）"
"2024-03-31","福岡県","新型コロナウイルス",3.74,2024,"3月25日～3月31日（2024年）"
"2024-04-07","福岡県","新型コロナウイルス",2.84,2024,"4月1日～4月7日（2024年）"
"2024-04-14","福岡県","新型コロナウイルス",2.75,2024,"4月8日～4月14日（2024年）"
"2024-04-21","福岡県","新型コロナウイルス",2.78,2024,"4月15日～4月21日（2024年）"
"2024-04-28","福岡県","新型コロナウイルス",2.38,2024,"4月22日～4月28日（2024年）"
"2024-05-05","福岡県","新型コロナウイルス",2.35,2024,"4月29日～5月5日（2024年）"
"2024-05-12","福岡県","新型コロナウイルス",2.26,2024,"5月6日～5月12日（2024年）"
"2024-05-19","福岡県","新型コロナウイルス",2.78,2024,"5月13日～5月19日（2024年）"
"2024-05-26","福岡県","新型コロナウイルス",3.1,2024,"5月20日～5月26日（2024年）"
"2024-06-02","福岡県","新型コロナウイルス",3.54,2024,"5月27日～6月2日（2024年）"
"2024-06-09","福岡県","新型コロナウイルス",4.12,2024,"6月3日～6月9日（2024年）"
"2024-06-16","福岡県","新型コロナウイルス",4.38,2024,"6月10日～6月16日（2024年）"
"2024-06-23","福岡県","新型コロナウイルス",4.73,2024,"6月17日～6月23日（2024年）"
"2024-06-30","福岡県","新型コロナウイルス",6.72,2024,"6月24日～6月30日（2024年）"
"2024-07-07","福岡県","新型コロナウイルス",11.28,2024,"7月1日～7月7日（2024年）"
"2024-07-14","福岡県","新型コロナウイルス",14.92,2024,"7月8日～7月14日（2024年）"
"2024-07-21","福岡県","新型コロナウイルス",19.44,2024,"7月15日～7月21日（2024年）"
"2024-07-28","福岡県","新型コロナウイルス",19.54,2024,"7月22日～7月28日（2024年）"
"2024-08-04","福岡県","新型コロナウイルス",16.45,2024,"7月29日～8月4日（2024年）"
"2024-08-11","福岡県","新型コロナウイルス",8.55,2024,"8月5日～8月11日（2024年）"
"2024-08-18","福岡県","新型コロナウイルス",7.18,2024,"8月12日～8月18日（2024年）"
"2024-08-25","福岡県","新型コロナウイルス",6.4,2024,"8月19日～8月25日（2024年）"
"2024-09-01","福岡県","新型コロナウイルス",4.4,2024,"8月26日～9月1日（2024年）"
"2024-09-08","福岡県","新型コロナウイルス",3.02,2024,"9月2日～9月8日（2024年）"
"2024-09-15","福岡県","新型コロナウイルス",2.46,2024,"9月9日～9月15日（2024年）"
"2024-09-22","福岡県","新型コロナウイルス",2.38,2024,"9月16日～9月22日（2024年）"
"2024-09-29","福岡県","新型コロナウイルス",1.87,2024,"9月23日～9月29日（2024年）"
"2024-10-06","福岡県","新型コロナウイルス",1.58,2024,"9月30日～10月6日（2024年）"
"2024-10-13","福岡県","新型コロナウイルス",1.4,2024,"10月7日～10月13日（2024年）"
"2024-10-20","福岡県","新型コロナウイルス",1.01,2024,"10月14日～10月20日（2024年）"
"2024-10-27","福岡県","新型コロナウイルス",0.81,2024,"10月21日～10月27日（2024年）"
"2024-11-03","福岡県","新型コロナウイルス",0.76,2024,"10月28日～11月3日（2024年）"
"2024-11-10","福岡県","新型コロナウイルス",0.62,2024,"11月4日～11月10日（2024年）"
"2024-11-17","福岡県","新型コロナウイルス",1.15,2024,"11月11日～11月17日（2024年）"
"2024-11-24","福岡県","新型コロナウイルス",0.76,2024,"11月18日～11月24日（2024年）"
"2024-12-01","福岡県","新型コロナウイルス",1.1,2024,"11月25日～12月1日（2024年）"
"2024-12-08","福岡県","新型コロナウイルス",1.61,2024,"12月2日～12月8日（2024年）"
"2024-12-15","福岡県","新型コロナウイルス",1.73,2024,"12月9日～12月15日（2024年）"
"2024-12-22","福岡県","新型コロナウイルス",2.15,2024,"12月16日～12月22日（2024年）"
