"date","pref","category","value","year","week_label_clean"
"2023-05-14","長崎県","新型コロナウイルス",1.93,2023,"5月8日～5月14日（2023年）"
"2023-05-21","長崎県","新型コロナウイルス",3.96,2023,"5月15日～5月21日（2023年）"
"2023-05-28","長崎県","新型コロナウイルス",4.26,2023,"5月22日～5月28日（2023年）"
"2023-06-04","長崎県","新型コロナウイルス",4.19,2023,"5月29日～6月4日（2023年）"
"2023-06-11","長崎県","新型コロナウイルス",4.46,2023,"6月5日～6月11日（2023年）"
"2023-06-18","長崎県","新型コロナウイルス",5.14,2023,"6月12日～6月18日（2023年）"
"2023-06-25","長崎県","新型コロナウイルス",5.29,2023,"6月19日～6月25日（2023年）"
"2023-07-02","長崎県","新型コロナウイルス",6.93,2023,"6月26日～7月2日（2023年）"
"2023-07-09","長崎県","新型コロナウイルス",11.5,2023,"7月3日～7月9日（2023年）"
"2023-07-16","長崎県","新型コロナウイルス",16.66,2023,"7月10日～7月16日（2023年）"
"2023-07-23","長崎県","新型コロナウイルス",22.94,2023,"7月17日～7月23日（2023年）"
"2023-07-30","長崎県","新型コロナウイルス",30.29,2023,"7月24日～7月30日（2023年）"
"2023-08-06","長崎県","新型コロナウイルス",28.46,2023,"7月31日～8月6日（2023年）"
"2023-08-13","長崎県","新型コロナウイルス",19.96,2023,"8月7日～8月13日（2023年）"
"2023-08-20","長崎県","新型コロナウイルス",18.23,2023,"8月14日～8月20日（2023年）"
"2023-08-27","長崎県","新型コロナウイルス",19.79,2023,"8月21日～8月27日（2023年）"
"2023-09-03","長崎県","新型コロナウイルス",17.97,2023,"8月28日～9月3日（2023年）"
"2023-09-10","長崎県","新型コロナウイルス",18.24,2023,"9月4日～9月10日（2023年）"
"2023-09-17","長崎県","新型コロナウイルス",14.61,2023,"9月11日～9月17日（2023年）"
"2023-09-24","長崎県","新型コロナウイルス",12.29,2023,"9月18日～9月24日（2023年）"
"2023-10-01","長崎県","新型コロナウイルス",9.46,2023,"9月25日～10月1日（2023年）"
"2023-10-08","長崎県","新型コロナウイルス",4.73,2023,"10月2日～10月8日（2023年）"
"2023-10-15","長崎県","新型コロナウイルス",3.3,2023,"10月9日～10月15日（2023年）"
"2023-10-22","長崎県","新型コロナウイルス",2.44,2023,"10月16日～10月22日（2023年）"
"2023-10-29","長崎県","新型コロナウイルス",1.99,2023,"10月23日～10月29日（2023年）"
"2023-11-05","長崎県","新型コロナウイルス",1.36,2023,"10月30日～11月5日（2023年）"
"2023-11-12","長崎県","新型コロナウイルス",1.03,2023,"11月6日～11月12日（2023年）"
"2023-11-19","長崎県","新型コロナウイルス",1.64,2023,"11月13日～11月19日（2023年）"
"2023-11-26","長崎県","新型コロナウイルス",1.39,2023,"11月20日～11月26日（2023年）"
"2023-12-03","長崎県","新型コロナウイルス",1.67,2023,"11月27日～12月3日（2023年）"
"2023-12-10","長崎県","新型コロナウイルス",2.77,2023,"12月4日～12月10日（2023年）"
"2023-12-17","長崎県","新型コロナウイルス",3.07,2023,"12月11日～12月17日（2023年）"
"2023-12-24","長崎県","新型コロナウイルス",2.77,2023,"12月18日～12月24日（2023年）"
"2023-12-31","長崎県","新型コロナウイルス",4.83,2023,"12月25日～12月31日（2023年）"
"2024-01-07","長崎県","新型コロナウイルス",7.54,2024,"1月1日～1月7日（2024年）"
