"date","pref","category","value","year","week_label_clean"
"2012-09-16","山梨県","伝染性紅斑",0,2012,"9月10日～9月16日（2012年）"
"2012-09-23","山梨県","伝染性紅斑",0,2012,"9月17日～9月23日（2012年）"
"2012-09-30","山梨県","伝染性紅斑",0.04,2012,"9月24日～9月30日（2012年）"
"2012-10-07","山梨県","伝染性紅斑",0,2012,"10月1日～10月7日（2012年）"
"2012-10-14","山梨県","伝染性紅斑",0.04,2012,"10月8日～10月14日（2012年）"
"2012-10-21","山梨県","伝染性紅斑",0,2012,"10月15日～10月21日（2012年）"
"2012-10-28","山梨県","伝染性紅斑",0,2012,"10月22日～10月28日（2012年）"
"2012-11-04","山梨県","伝染性紅斑",0,2012,"10月29日～11月4日（2012年）"
"2012-11-11","山梨県","伝染性紅斑",0,2012,"11月5日～11月11日（2012年）"
"2012-11-18","山梨県","伝染性紅斑",0,2012,"11月12日～11月18日（2012年）"
"2012-11-25","山梨県","伝染性紅斑",0,2012,"11月19日～11月25日（2012年）"
"2012-12-02","山梨県","伝染性紅斑",0,2012,"11月26日～12月2日（2012年）"
"2012-12-09","山梨県","伝染性紅斑",0,2012,"12月3日～12月9日（2012年）"
"2012-12-16","山梨県","伝染性紅斑",0,2012,"12月10日～12月16日（2012年）"
"2012-12-23","山梨県","伝染性紅斑",0.04,2012,"12月17日～12月23日（2012年）"
"2012-12-30","山梨県","伝染性紅斑",0,2012,"12月24日～12月30日（2012年）"
"2013-01-06","山梨県","伝染性紅斑",0,2013,"12月31日～1月6日（2013年）"
"2013-01-13","山梨県","伝染性紅斑",0.04,2013,"1月7日～1月13日（2013年）"
"2013-01-20","山梨県","伝染性紅斑",0,2013,"1月14日～1月20日（2013年）"
"2013-01-27","山梨県","伝染性紅斑",0,2013,"1月21日～1月27日（2013年）"
"2013-02-03","山梨県","伝染性紅斑",0.04,2013,"1月28日～2月3日（2013年）"
"2013-02-10","山梨県","伝染性紅斑",0.04,2013,"2月4日～2月10日（2013年）"
"2013-02-17","山梨県","伝染性紅斑",0,2013,"2月11日～2月17日（2013年）"
"2013-02-24","山梨県","伝染性紅斑",0,2013,"2月18日～2月24日（2013年）"
"2013-03-03","山梨県","伝染性紅斑",0.04,2013,"2月25日～3月3日（2013年）"
"2013-03-10","山梨県","伝染性紅斑",0.04,2013,"3月4日～3月10日（2013年）"
"2013-03-17","山梨県","伝染性紅斑",0.04,2013,"3月11日～3月17日（2013年）"
