"date","pref","category","value","year","week_label_clean"
"2023-05-14","三重県","新型コロナウイルス",2.17,2023,"5月8日～5月14日（2023年）"
"2023-05-21","三重県","新型コロナウイルス",2.43,2023,"5月15日～5月21日（2023年）"
"2023-05-28","三重県","新型コロナウイルス",2.72,2023,"5月22日～5月28日（2023年）"
"2023-06-04","三重県","新型コロナウイルス",4.51,2023,"5月29日～6月4日（2023年）"
"2023-06-11","三重県","新型コロナウイルス",5.65,2023,"6月5日～6月11日（2023年）"
"2023-06-18","三重県","新型コロナウイルス",6.24,2023,"6月12日～6月18日（2023年）"
"2023-06-25","三重県","新型コロナウイルス",6.32,2023,"6月19日～6月25日（2023年）"
"2023-07-02","三重県","新型コロナウイルス",7.25,2023,"6月26日～7月2日（2023年）"
"2023-07-09","三重県","新型コロナウイルス",11.81,2023,"7月3日～7月9日（2023年）"
"2023-07-16","三重県","新型コロナウイルス",15.53,2023,"7月10日～7月16日（2023年）"
"2023-07-23","三重県","新型コロナウイルス",16.83,2023,"7月17日～7月23日（2023年）"
"2023-07-30","三重県","新型コロナウイルス",18.44,2023,"7月24日～7月30日（2023年）"
"2023-08-06","三重県","新型コロナウイルス",17.56,2023,"7月31日～8月6日（2023年）"
"2023-08-13","三重県","新型コロナウイルス",16.73,2023,"8月7日～8月13日（2023年）"
"2023-08-20","三重県","新型コロナウイルス",18.06,2023,"8月14日～8月20日（2023年）"
"2023-08-27","三重県","新型コロナウイルス",20.27,2023,"8月21日～8月27日（2023年）"
"2023-09-03","三重県","新型コロナウイルス",20.77,2023,"8月28日～9月3日（2023年）"
"2023-09-10","三重県","新型コロナウイルス",18.55,2023,"9月4日～9月10日（2023年）"
"2023-09-17","三重県","新型コロナウイルス",17.3,2023,"9月11日～9月17日（2023年）"
"2023-09-24","三重県","新型コロナウイルス",10.32,2023,"9月18日～9月24日（2023年）"
"2023-10-01","三重県","新型コロナウイルス",7.85,2023,"9月25日～10月1日（2023年）"
"2023-10-08","三重県","新型コロナウイルス",4.96,2023,"10月2日～10月8日（2023年）"
"2023-10-15","三重県","新型コロナウイルス",3.08,2023,"10月9日～10月15日（2023年）"
"2023-10-22","三重県","新型コロナウイルス",2.31,2023,"10月16日～10月22日（2023年）"
"2023-10-29","三重県","新型コロナウイルス",1.68,2023,"10月23日～10月29日（2023年）"
"2023-11-05","三重県","新型コロナウイルス",1.63,2023,"10月30日～11月5日（2023年）"
"2023-11-12","三重県","新型コロナウイルス",1.18,2023,"11月6日～11月12日（2023年）"
"2023-11-19","三重県","新型コロナウイルス",1.14,2023,"11月13日～11月19日（2023年）"
"2023-11-26","三重県","新型コロナウイルス",1.35,2023,"11月20日～11月26日（2023年）"
"2023-12-03","三重県","新型コロナウイルス",2.41,2023,"11月27日～12月3日（2023年）"
"2023-12-10","三重県","新型コロナウイルス",3.85,2023,"12月4日～12月10日（2023年）"
